"","quantity","estimator","value"
"1","mean","PM",0.00181956207641676
"2","mean","CB",0.00181956207641676
"3","mean","GR",0.00186179235054318
"4","mean","ML",0.00150275273180499
"5","var","PM",0.46641145385639
"6","var","CB",0.935121252992369
"7","var","GR",0.914676660552992
"8","var","ML",1.98731169844447
"9","var","true",0.990350725575903
"10","SSEL","PM",0.536202302084524
"11","SSEL","CB",0.586394529733999
"12","SSEL","GR",0.603142127559324
"13","SSEL","ML",0.99784632545037
"14","WSSEL","PM",26.8101151042262
"15","WSSEL","CB",29.3197264867
"16","WSSEL","GR",30.1571063779662
"17","WSSEL","ML",49.8923162725185
"18","ISEL","PM",0.0396290177413945
"19","ISEL","CB",0.0211430007968267
"20","ISEL","GR",0.0197630547380986
"21","ISEL","ML",0.0428763475294386
"22","SELrank","PM",0.0570046905036524
"23","SELrank","CB",0.0570046905036524
"24","SELrank","GR",0.0569282583621684
"25","SELrank","ML",0.0569942329873126
