"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,0
"[-5.04,-4.8)",0,0,0,0
"[-4.8,-4.56)",0,0,0,0
"[-4.56,-4.32)",0,0,0,0
"[-4.32,-4.08)",0,0,0,0
"[-4.08,-3.84)",0,1e-04,0,2e-04
"[-3.84,-3.6)",1e-04,1e-04,1e-04,2e-04
"[-3.6,-3.36)",2e-04,4e-04,2e-04,9e-04
"[-3.36,-3.12)",7e-04,0.0014,0.0012,0.0014
"[-3.12,-2.88)",0.0017,0.001,0.0012,0.0012
"[-2.88,-2.64)",0.0012,0.0025,0.0021,0.0037
"[-2.64,-2.4)",0.0042,0.0046,0.0045,0.0047
"[-2.4,-2.16)",0.0046,0.0057,0.0072,0.0085
"[-2.16,-1.92)",0.0113,0.0135,0.012,0.0143
"[-1.92,-1.68)",0.0155,0.018,0.0187,0.0195
"[-1.68,-1.44)",0.0246,0.0263,0.0266,0.0272
"[-1.44,-1.2)",0.0354,0.0391,0.0383,0.0422
"[-1.2,-0.96)",0.0526,0.0515,0.0526,0.0514
"[-0.96,-0.72)",0.0688,0.0678,0.0661,0.0666
"[-0.72,-0.48)",0.0798,0.0763,0.0794,0.0742
"[-0.48,-0.24)",0.0914,0.0882,0.088,0.0849
"[-0.24,0)",0.1029,0.0986,0.0961,0.0944
"[0,0.24)",0.1004,0.0953,0.0961,0.0907
"[0.24,0.48)",0.0921,0.089,0.0919,0.0845
"[0.48,0.72)",0.0899,0.0889,0.0814,0.0858
"[0.72,0.96)",0.064,0.0641,0.0668,0.065
"[0.96,1.2)",0.0508,0.0503,0.0528,0.0509
"[1.2,1.44)",0.0383,0.0392,0.0388,0.0403
"[1.44,1.68)",0.0283,0.0287,0.0295,0.0297
"[1.68,1.92)",0.0188,0.0208,0.0195,0.0221
"[1.92,2.16)",0.0099,0.012,0.0127,0.0154
"[2.16,2.4)",0.0056,0.0076,0.0076,0.0083
"[2.4,2.64)",0.0036,0.0042,0.0042,0.0053
"[2.64,2.88)",0.0017,0.0026,0.0023,0.0032
"[2.88,3.12)",3e-04,7e-04,8e-04,0.0016
"[3.12,3.36)",7e-04,7e-04,6e-04,5e-04
"[3.36,3.6)",3e-04,5e-04,4e-04,5e-04
"[3.6,3.84)",2e-04,2e-04,2e-04,4e-04
"[3.84,4.08)",1e-04,0,1e-04,2e-04
"[4.08,4.32)",0,1e-04,0,0
"[4.32,4.56)",0,0,0,1e-04
"[4.56,4.8)",0,0,0,0
"[4.8,5.04)",0,0,0,0
"[5.04,5.28)",0,0,0,0
"[5.28,5.52)",0,0,0,0
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,0
