"","quantity","estimator","value"
"1","mean","PM",0.00439516983122809
"2","mean","CB",0.00439516983122809
"3","mean","GR",0.00444812550786485
"4","mean","ML",-0.00639570485140853
"5","var","PM",0.70046037607257
"6","var","CB",1.01729624349201
"7","var","GR",1.00037078779132
"8","var","ML",1.68369789893685
"9","var","true",1.01795237778457
"10","SSEL","PM",0.317365291591779
"11","SSEL","CB",0.342343773396936
"12","SSEL","GR",0.365595804723233
"13","SSEL","ML",0.686878584862885
"14","WSSEL","PM",15.868264579589
"15","WSSEL","CB",17.1171886698468
"16","WSSEL","GR",18.2797902361617
"17","WSSEL","ML",34.3439292431442
"18","ISEL","PM",0.0149780933943991
"19","ISEL","CB",0.0108930594785626
"20","ISEL","GR",0.00923480859324225
"21","ISEL","ML",0.0214230816609563
"22","SELrank","PM",0.0342020761245675
"23","SELrank","CB",0.0342020761245675
"24","SELrank","GR",0.0339372549019608
"25","SELrank","ML",0.0404692041522491
