"","estimator","tail_p","quantile","diff"
"1","PM",0.05,0.029,-0.021
"2","PM",0.1,0.0528,-0.0472
"3","PM",0.25,0.1386,-0.1114
"4","PM",0.75,0.7364,-0.0136
"5","PM",0.9,0.974799999999999,0.0748
"6","PM",0.95,0.9878,0.0378
"7","CB",0.05,0.0887999999999999,0.0388
"8","CB",0.1,0.1276,0.0276
"9","CB",0.25,0.2284,-0.0216
"10","CB",0.75,0.6892,-0.0608
"11","CB",0.9,0.9368,0.0368
"12","CB",0.95,0.958399999999999,0.0084
"13","GR",0.05,0.0935999999999999,0.0436
"14","GR",0.1,0.1336,0.0336
"15","GR",0.25,0.233,-0.017
"16","GR",0.75,0.6664,-0.0836
"17","GR",0.9,0.9442,0.0442
"18","GR",0.95,0.969199999999999,0.0192
"19","ML",0.05,0.1858,0.1358
"20","ML",0.1,0.2322,0.1322
"21","ML",0.25,0.3268,0.0768
"22","ML",0.75,0.6284,-0.1216
"23","ML",0.9,0.858,-0.042
"24","ML",0.95,0.8986,-0.0514
