"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,0
"[-5.04,-4.8)",0,0,0,0
"[-4.8,-4.56)",0,0,0,0
"[-4.56,-4.32)",0,0,0,0
"[-4.32,-4.08)",0,0,0,0
"[-4.08,-3.84)",0,0,0,0
"[-3.84,-3.6)",0,0,0,0
"[-3.6,-3.36)",0,0,0,0
"[-3.36,-3.12)",0,0,0,0
"[-3.12,-2.88)",0,0,0,0
"[-2.88,-2.64)",0,0,0,0
"[-2.64,-2.4)",0,0,0,0.0028
"[-2.4,-2.16)",4e-04,0.0012,4e-04,0.0016
"[-2.16,-1.92)",0.0016,0.0028,0.0044,0.0056
"[-1.92,-1.68)",0.0048,0.006,0.006,0.0096
"[-1.68,-1.44)",0.0116,0.0156,0.0188,0.0264
"[-1.44,-1.2)",0.0244,0.0272,0.0348,0.0412
"[-1.2,-0.96)",0.0476,0.0572,0.0592,0.0728
"[-0.96,-0.72)",0.1084,0.1128,0.104,0.0896
"[-0.72,-0.48)",0.1464,0.142,0.1304,0.1172
"[-0.48,-0.24)",0.1588,0.1484,0.1368,0.122
"[-0.24,0)",0.1252,0.1148,0.1128,0.1044
"[0,0.24)",0.0876,0.0832,0.0824,0.0876
"[0.24,0.48)",0.0484,0.0468,0.0596,0.0588
"[0.48,0.72)",0.0284,0.0296,0.0352,0.0372
"[0.72,0.96)",0.0236,0.0224,0.0288,0.03
"[0.96,1.2)",0.0228,0.0224,0.0244,0.0248
"[1.2,1.44)",0.036,0.028,0.0348,0.0272
"[1.44,1.68)",0.0284,0.0324,0.0292,0.0336
"[1.68,1.92)",0.036,0.0316,0.03,0.0288
"[1.92,2.16)",0.03,0.0348,0.0328,0.0328
"[2.16,2.4)",0.0184,0.0232,0.0196,0.0176
"[2.4,2.64)",0.0072,0.0104,0.0096,0.0156
"[2.64,2.88)",0.002,0.004,0.0036,0.0048
"[2.88,3.12)",0.002,0.0016,0.0024,0.0028
"[3.12,3.36)",0,0.0016,0,0.0024
"[3.36,3.6)",0,0,0,0.0016
"[3.6,3.84)",0,0,0,8e-04
"[3.84,4.08)",0,0,0,4e-04
"[4.08,4.32)",0,0,0,0
"[4.32,4.56)",0,0,0,0
"[4.56,4.8)",0,0,0,0
"[4.8,5.04)",0,0,0,0
"[5.04,5.28)",0,0,0,0
"[5.28,5.52)",0,0,0,0
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,0
