"","Est.","S.E.","t.value","p","Est.1","S.E.1","t.value1","p1","Est.2","S.E.2","t.value2","p2","Est.3","S.E.3","t.value3","p3","Est.4","S.E.4","t.value4","p4","Est.5","S.E.5","t.value5","p5"
"1",1344.50181979846,28.1792311159974,47.7125090554788,0,1222.42944004124,25.3554343215199,48.2117334114733,0,1300.12617585299,27.0477503218802,48.0678119392892,0,1237.1050336265,20.8987540551936,59.1951572978611,0,1300.74216367121,25.3216410099521,51.3687941140932,0,1339.36928213784,30.2489029716427,44.2782762533058,0
"2",-279.903976443281,25.0817262293819,-11.1596775231279,7.55116165492441e-29,-127.096049283271,25.3694205414095,-5.00981286016433,5.48656678635111e-07,-275.471870394597,25.5475458777754,-10.7827136004573,4.78500399169441e-27,-196.529477468507,20.4011346215601,-9.63326212556891,6.33410629210011e-22,-185.450560061365,24.5443347515732,-7.55573788975799,4.31204322503941e-14,-263.374220288404,26.9130512582118,-9.78611521085118,1.42216018820647e-22
"3",-376.827504497752,24.020252942765,-15.6879074252736,3.41973895914223e-55,-259.427981686371,21.9541692307843,-11.8167979375234,3.91623574546951e-32,-396.744004886405,22.3671074258585,-17.7378324936076,5.92533320695665e-70,-317.870231377625,18.4833115843534,-17.1976882998992,6.80102957691577e-66,-335.38104704751,20.9707832738394,-15.9927763626212,2.81811982599956e-57,-409.607903708334,24.8853065902829,-16.4598295071147,1.51958478021467e-60
"4",-788.299196646175,24.2180652146703,-32.5500484724377,1.63655665653665e-227,-663.644818780551,22.8415751369669,-29.0542493151668,1.81694026429491e-182,-765.975874054288,23.5226054445499,-32.5633942149789,1.07886056421248e-227,-662.210337285947,19.1777052988328,-34.5302176129617,4.22193870129459e-255,-762.072535639351,22.1544840168176,-34.3981171062643,3.25084079961077e-253,-747.105745412489,25.5338858140195,-29.2593830353187,5.58266127554205e-185
"5",-1204.34646386552,23.7568508819144,-50.6947014927118,0,-1108.98713422859,22.0995060057747,-50.1815350052989,0,-1188.09186865113,22.6572901085007,-52.4375096475187,0,-1112.35667495015,18.5356196598016,-60.0118418140899,0,-1183.19207382528,21.4883114773369,-55.0621241260933,0,-1186.11647436894,24.9921588588374,-47.4595444542608,0
"6",-255.554501320025,28.0807247256778,-9.10070889610404,9.64686585716876e-20,-239.663936120995,22.3939541940946,-10.7021714005379,1.14037946162331e-26,-200.674260565804,24.6941275160534,-8.12639606057547,4.63167376856464e-16,-169.130017121491,21.6849008680695,-7.79943695156712,6.46784487613393e-15,-244.908595038393,23.6277438515021,-10.3652975323255,4.02463178263638e-25,-234.70731367658,28.3960268933483,-8.26549835855943,1.46161015683608e-16
"7",-381.860096955006,24.8713383559093,-15.3534197271808,5.96529672108769e-53,-276.572082145479,26.6031544215958,-10.3962138384974,2.91539847154655e-25,-258.378108085393,25.5870426712677,-10.0980059088866,6.28685823443817e-24,-310.441074790971,19.6101143996056,-15.8306610795302,3.65598938843368e-56,-329.129383303731,23.1440660425076,-14.220897170758,1.03815697980865e-45,-401.112173242354,25.227463533564,-15.8998217442151,1.22888611177969e-56
"8",549.964932023229,28.2808894163653,19.4465217810647,1.35234757167788e-83,571.197630331062,25.9785124427969,21.9873109204695,4.14802870425217e-106,577.635404305216,26.571020038494,21.7393010681706,8.55086480835954e-104,592.933316009658,22.5393241672341,26.3066146797612,2.07777441532175e-150,583.639703563487,25.9763969181667,22.4680776707456,1.14904906012735e-110,565.477260395129,29.1264323878617,19.4145734316157,2.49604972766866e-83
"9",35.441289125185,25.4138627471296,1.39456522126641,0.163159764098094,59.3584897319194,23.5342055676446,2.52222194462034,0.0116679576383873,56.9090404213798,24.4580401676569,2.32680296668397,0.0199839478818531,75.7685342969129,19.7489897164574,3.83657773813984,0.000125076711688247,50.6760438319495,22.2275175624845,2.27987869943156,0.0226235267211293,40.604291899772,26.4094771611876,1.53748942669133,0.124186549770247
"10",661.961787393043,28.6412464419247,23.112185034799,6.41126370874406e-117,645.087818477064,25.7282668153981,25.0731160052719,5.43395261347217e-137,696.295372148432,26.9432377904654,25.843047430433,2.70029530801426e-145,641.449129371857,22.4758180115985,28.539523190695,3.09944521764611e-176,636.468849761189,25.3684080318876,25.0890339260217,3.67997759519508e-137,670.589349027657,29.3685480579609,22.8335887666017,3.40741771194529e-114
"11",608.849095217373,27.8969159062656,21.8249607685352,1.36635701569126e-104,596.787171853989,26.0079392391959,22.9463459740242,2.71099766779636e-115,652.726749646503,26.5767787061258,24.5600400584309,1.36976588783608e-131,593.936534927624,21.5940338839706,27.5046588385927,5.07872060968651e-164,594.350888002867,24.9444523664629,23.8269768071539,4.68001765223863e-124,627.034286128088,28.5123103897333,21.9917038485198,3.77246412167109e-106
"12",233.997976818692,21.5267609821943,10.8700968535044,1.85167556431641e-27,98.5227285718528,20.557915763905,4.79244733285834,1.6573411078099e-06,251.812743654975,21.2868812811753,11.8294803418508,3.37026985643881e-32,174.521189381508,18.4597657474919,9.45413889692615,3.542286136127e-21,189.041289829836,19.7386349445582,9.57722205009689,1.0890371809946e-21,196.92691958684,21.2507626359834,9.26681658254409,2.07260864964353e-20
"13",281.065795456268,20.4550717324245,13.7406409096447,8.38681648999815e-43,153.615690588619,18.2908866786492,8.39848244032549,4.7672963942012e-17,340.875018589465,19.0191797061661,17.9226982370303,2.26619901553012e-71,220.074926956136,16.8716941768593,13.0440324871454,9.28197171393096e-39,264.192976294535,17.2840302440329,15.2853803519434,1.68214005304402e-52,280.403388202867,19.5843329795911,14.3177400269428,2.61952281563016e-46
"14",236.158029713335,21.0991615783397,11.1927684347313,5.21148696859727e-29,120.25347180718,19.8785826324686,6.04939869358517,1.47516615193025e-09,279.881583874119,20.5274522846598,13.6345017390821,3.57276313283421e-42,192.194688522626,17.9725477300508,10.693792077195,1.24775792842546e-26,191.505473642548,19.1618483361918,9.99410235811352,1.79584396020639e-23,219.443266826777,20.7110099739364,10.5954884432451,3.56771059789139e-26
"15",279.185787722848,20.1365175528756,13.8646509750133,1.52122294035343e-43,184.443101796811,17.7811741241267,10.3729427825886,3.71652062362621e-25,360.969165702801,18.3753000874292,19.6442596303363,2.9807820306626e-85,257.893173909865,16.4808175602193,15.6480813507915,6.35855589671569e-55,282.369700419542,16.7914642521732,16.8162642744511,4.22799661783285e-63,317.003436071812,19.1291474670327,16.571749296101,2.42659203983435e-61
"16",65.4486058274331,19.0300960603008,3.43921573596085,0.000584382911292079,17.728530563769,16.8459934440179,1.05238854702656,0.292631807720895,62.5543594342858,17.639699176129,3.54622597640087,0.000391527477219386,35.5116330876857,16.3484183716172,2.17217545333549,0.0298520873380767,-21.0908532653302,17.0234654938971,-1.23892830592521,0.215384041826073,42.8974116217298,19.1073654487431,2.24507202402158,0.0247724835801152
"17",75.6894178045005,18.3235853447421,4.13071003193266,3.62856198747437e-05,45.0150151256984,14.5510992895064,3.09358174458758,0.00197980823904724,68.1484381588738,15.4985011634466,4.39709862522725,1.10174004824199e-05,64.0945348547118,15.017065884845,4.2681130485946,1.9788157202803e-05,35.2204401433819,15.0535208538912,2.339681227085,0.0193082751113811,79.9917210955973,17.9187513811537,4.46413477111635,8.07551844179411e-06
"18",51.7778870168202,17.0156370502709,3.04295906546713,0.00234514832857435,-15.7814284860793,17.7395757255774,-0.889617019606913,0.373680389550487,13.7338665928237,18.3136338978176,0.749925802243994,0.453306669041802,27.0816873194947,14.3191793860039,1.89128766317191,0.0585978614946162,23.4730023258511,16.9855254145889,1.38194149152961,0.167002396731018,139.148076353558,17.690330674838,7.86577022844896,3.82057247680485e-15
"19",86.0322472835027,16.2857160878008,5.28268126618928,1.28405043945265e-07,32.5247096842049,15.8780212046197,2.04841077266869,0.0405305100983612,26.6389557338999,16.4208333758328,1.62226575985513,0.104759456789642,74.9379041961537,13.1801172914321,5.68567809672439,1.3179141001022e-08,46.6599629669929,14.5892621417139,3.19824008327206,0.00138446715460491,144.103522937394,16.1876993476393,8.90203850730704,5.85843615516818e-19
