"","Est.","S.E.","t.value","p","Est.1","S.E.1","t.value1","p1","Est.2","S.E.2","t.value2","p2","Est.3","S.E.3","t.value3","p3","Est.4","S.E.4","t.value4","p4","Est.5","S.E.5","t.value5","p5"
"16",-3.18299259259143,1.66342963753481,-1.91351201203112,0.0556942986591129,-1.42632177367757,1.61023047699263,-0.885787341661459,0.375740915969615,-2.86028148148351,1.53015731717876,-1.86927281879564,0.0615969114787192,3.11801481481612,1.81232164463423,1.72045333346191,0.0853628271915303,5.42285925926215,1.69148413401486,3.20597701758549,0.00134779180552673,-3.72048888888828,1.33282709529402,-2.79142651137922,0.00525173080024169
"17",-16.612933333333,8.11834956527036,-2.04634368103608,0.0407333292586548,3.59772222222057,8.34655110786,0.431042975203563,0.666440954403246,-26.5234222222245,8.70028484893455,-3.04856940695138,0.00230181457271634,-65.5815555555547,8.42918763905106,-7.78029370846201,7.52303991973557e-15,-27.3310814814798,8.65742734018229,-3.1569518758334,0.00159622865807361,-33.8535814814816,8.8650067405242,-3.81878801363211,0.000134442715198034
"18",-7.41925925925795,2.04730406838578,-3.62391662959365,0.000290768288424503,-7.29845793213457,2.03533156676334,-3.58588155920995,0.000336601469230165,-4.25022222222407,1.74411171234341,-2.43689793041607,0.0148210018754138,1.19451851852019,2.19850208385436,0.543332902567001,0.586905608635741,1.65842962963285,2.04668910931013,0.810298751329092,0.417776444643296,-4.1569629629629,1.50907804732097,-2.75463748899048,0.00588009997573797
"19",-56.8366814814827,8.58354166592684,-6.6215885812148,3.62788034629201e-11,-42.9850148148174,8.52450500161582,-5.04252326752927,4.62742138689465e-07,-66.3702259259291,9.08460753343346,-7.30578901528451,2.84157804366892e-13,-83.2478925925935,8.70803162893891,-9.559897820759,1.28685924370076e-21,-49.4875888888891,8.83792174325838,-5.59945995523647,2.17347647378936e-08,-8.67595555555747,9.19996547588313,-0.943042186223491,0.345668720459457
"20",0.465851851850333,1.78029251593397,0.2616715217757,0.793576920495414,3.73993130846845,1.8172792336772,2.05798384703975,0.0396023474526802,-0.476429629633265,1.58530951447053,-0.300527830864869,0.763777147371034,-0.267140740741889,1.91123310319601,-0.139774023532331,0.888839698841144,0.336296296295534,1.80183545903696,0.18664095803469,0.851943712450397,-0.48962962963186,1.40707444727509,-0.347977060190429,0.727860431977458
"21",3.78079259259016,8.25158774432097,0.458189709634031,0.646820258100412,0.93084444444081,8.3984977079403,0.110834636956649,0.911748395497553,-8.00602222222666,8.80086452440412,-0.909685883702285,0.362997232416876,-1.41551851852082,8.48906701870527,-0.166746064720868,0.867571248808045,-1.36035555555787,8.73015757873316,-0.155822566006337,0.87617417985453,-5.76521481481818,8.9782505221283,-0.64213120369151,0.520794067387322
"22",0.360340740739511,1.77240236687747,0.203306397843703,0.838897261082368,-0.298681538442215,1.77104433864947,-0.168647126401125,0.866075616516822,-0.462251851855378,1.58110755104627,-0.292359524530441,0.770014252959743,0.0044296296285756,1.90270954094959,0.00232806402303785,0.998142494487884,0.29445925925833,1.79228266850173,0.164292867656018,0.869501965521412,-0.435688888891106,1.4030680248137,-0.310525848487607,0.756163774897158
"23",-2.91719629629876,8.25851547071016,-0.353234949628048,0.723915379084574,-3.57161481481839,8.39393025574599,-0.425499701093355,0.670476215502869,-11.0705814814854,8.77609646746595,-1.26144710493161,0.207159940628154,-6.54221851852069,8.49015993466518,-0.770564814899296,0.440972430542925,-3.57635925926172,8.70857567893696,-0.410670974349077,0.681317441713743,-12.5052333333364,8.94993117951996,-1.39724351869342,0.162353138461693
"24",-5.89712392717842e-13,1.77939604233796,-3.31411545651757e-13,0.999999999999736,-1.71444467345936e-12,1.801310478252,-9.51776328488945e-13,0.999999999999241,-4.32917582342272e-12,1.58581488473848,-2.72993769013377e-12,0.999999999997822,-7.88695879724813e-13,1.90796271212854,-4.13370698867031e-13,0.99999999999967,-2.19036547819921e-13,1.80019347924545,-1.21673892470564e-13,0.999999999999903,-2.02643501749321e-12,1.40696391838576,-1.4402892576081e-12,0.999999999998851
"25",-1.95302065565105e-12,8.21003283587394,-2.37882197878342e-13,0.99999999999981,-2.85893602642595e-12,8.38852667918029,-3.40815036509524e-13,0.999999999999728,-5.06374467743757e-12,8.79907831197822,-5.75485806342271e-13,0.999999999999541,-2.00808412219462e-12,8.48749474928879,-2.36593268274233e-13,0.999999999999811,-1.86373199182217e-12,8.66663081555141,-2.15046888633803e-13,0.999999999999828,-3.09136305229224e-12,8.94370840172807,-3.4564667288291e-13,0.999999999999724
"26",-0.00491851852135426,1.77754699213681,-0.00276702587504686,0.99779225835362,-0.0578595298139967,1.80038528354506,-0.0321373043552478,0.974362818686136,-0.392103703709477,1.58531568329361,-0.24733477870783,0.804651239183652,-0.124622222226223,1.90750529088846,-0.0653325696245788,0.947909749482229,-0.194711111113898,1.80088576690515,-0.108119634622085,0.913901687812524,-0.184651851855244,1.40632208091226,-0.131301253362575,0.895538089598914
"27",-3.28948148148583,8.22244646345937,-0.400061161371414,0.689114993486733,-5.12815925926412,8.3660182433883,-0.612974907545406,0.539898680082356,-10.1920814814884,8.76542439862728,-1.16275961299541,0.244938490063037,-4.13774814815366,8.4626831573262,-0.48894045437251,0.624888276080286,-3.2566148148194,8.66958568931302,-0.375636729542199,0.7071902667343,-7.3190037037084,8.94514910655195,-0.818209245762883,0.413245756569907
"28",104.869240740752,8.05784425348511,13.0145529550779,1.36224896106991e-38,48.6008407407476,8.22489605658047,5.90899148225268,3.48805879694047e-09,55.4955592592647,8.44996068334735,6.56755236372068,5.21842740895285e-11,101.286514814827,8.27373559394914,12.2419327599617,2.34405619834536e-34,89.1383296296406,8.56211986171369,10.4107780630625,2.50375591651198e-25,34.5974703703756,8.66763572452151,3.99156949714629,6.58305462482092e-05
"29",119.989433333343,6.96537882467175,17.2265480964702,4.15655241188953e-66,81.4769041522554,7.06798611019653,11.5275982269849,1.15140537394488e-30,89.8566148148207,7.15742549965303,12.5543206588985,4.87298721797648e-36,145.356555555567,7.54443229951967,19.2667320462033,4.20183974079893e-82,127.141203703714,7.78940522923629,16.3223249994121,1.42366779636233e-59,67.2720148148195,7.47403861618262,9.0007582606228,2.40218955305991e-19
"30",180.373792592599,8.43817464667245,21.3759254987367,1.89336194410808e-100,135.650914814819,8.25659844861988,16.4293947027899,2.49733126896493e-60,68.5393740740755,8.70548486435442,7.8731254079503,3.60298347842657e-15,203.198255555562,8.53876243533444,23.7971552779948,9.37839190840234e-124,155.200388888895,8.67584374999638,17.8887948378461,4.13341929649579e-71,101.886259259262,8.94670832522703,11.3881279634403,5.71067586232959e-30
"31",241.830144444447,7.37685393367303,32.7822872214628,1.13538663703316e-230,215.426079104904,7.30352183033898,29.4961915784272,6.69823615779045e-188,175.566333333334,7.5585057586801,23.2276509324234,4.65711119491245e-118,250.998214814817,7.81473914916706,32.1185659589891,1.06699471447378e-221,231.923285185188,7.79832074575802,29.7401572397936,6.22224782883228e-191,145.984811111111,7.99738599530079,18.2540659156493,6.01221606515601e-74
"32",6.33781481481146,8.13817801422421,0.778775642869201,0.436119487474874,5.7011222222181,8.18345121188585,0.696664778050812,0.486019284149706,6.46002962962519,8.45547497014875,0.764005529249594,0.444871381256813,2.20809999999689,8.3267500852932,0.265181490663069,0.790871907030489,6.07931851851478,8.59261715670261,0.707504873968771,0.479259584291288,3.89299259258864,8.73386745988921,0.445735249643692,0.655792478328221
"33",1.61888518518187,7.08250092586115,0.228575358073113,0.819200906416057,5.72738686402263,7.17322857480579,0.798439197119506,0.424623483849251,-5.06947037037481,7.24833141566049,-0.699398258669836,0.484309884327377,-4.168914814818,7.56425058195371,-0.551133885591248,0.581546975814393,-0.132700000003308,7.79028464231888,-0.0170340374063416,0.986409601924189,-6.3068925925967,7.70475386950088,-0.818571585727406,0.41303892793206
"34",8.7119962962933,8.14513265863678,1.06959538431279,0.284812120248834,7.75416666666267,8.18172962066039,0.947741739971698,0.343270390555379,9.82375925925548,8.43591947371869,1.16451553264116,0.244226608766787,9.21871481481221,8.32907426160724,1.10681145650313,0.268386433355335,5.08948888888529,8.57285655054556,0.593674798928183,0.552735179267698,13.7299925925893,8.70699620160801,1.57689199290723,0.114833423851221
"35",6.53733703703371,7.10892518536858,0.919595700695894,0.35779322166379,5.00354809118572,7.16630146221332,0.698205080761474,0.485055644711673,-2.46013703704109,7.23731253654203,-0.339924111971062,0.733916622163102,1.03437407407106,7.56471502147251,0.136736687520281,0.891240064582489,0.0211555555520795,7.79018070343893,0.00271566942506745,0.997833234295725,1.896851851848,7.68125518355268,0.246945558573499,0.804952447787543
"36",-3.14036087423382e-12,8.09315843516783,-3.88026615244275e-13,0.99999999999969,-3.63183369171045e-12,8.16713607470085,-4.44688769538283e-13,0.999999999999645,-5.13618262141794e-12,8.45804793415077,-6.07253903194348e-13,0.999999999999515,-2.97147536365155e-12,8.324430600975,-3.56958392241689e-13,0.999999999999715,-3.22882272487398e-12,8.52989780923024,-3.78530059455115e-13,0.999999999999698,-4.00047396579952e-12,8.69833920539271,-4.59912389174171e-13,0.999999999999633
"37",-2.71416439477807e-12,7.03041381770459,-3.86060403435006e-13,0.999999999999692,-3.30574866379849e-12,7.14610538381637,-4.62594446379835e-13,0.999999999999631,-4.90981201906886e-12,7.23967684207574,-6.78181102025699e-13,0.999999999999459,-2.48428440007091e-12,7.54937566049282,-3.29071503630638e-13,0.999999999999737,-2.64905119259891e-12,7.72019458702981,-3.43132697335039e-13,0.999999999999726,-3.59013304007956e-12,7.66559387451546,-4.68343757685245e-13,0.999999999999626
"38",-1.55833333333846,8.10953907508245,-0.192160530815694,0.847618070622483,-3.82122222222747,8.15741144817801,-0.468435636292559,0.639477299339271,-6.51717777778405,8.44055712972649,-0.772126493265645,0.440047037075845,-2.4964185185244,8.31031058292886,-0.300400146734898,0.763874526970217,-4.64249259259826,8.53837362077284,-0.543720947195803,0.586638514079677,-3.96665925926437,8.71302173245062,-0.455256440425371,0.648928836106818
"39",0.205744444439656,7.05743876122343,0.0291528487034282,0.976742926427558,-2.55518545574131,7.13174086357296,-0.358283553009129,0.720134243854784,-4.23947407408012,7.21885794739379,-0.587277669816274,0.557022703708627,-2.94862962963515,7.53552810311692,-0.391297011873064,0.695581145397357,-2.49264444444959,7.73667082607622,-0.322185666223281,0.747314820134885,-4.5458518518565,7.67427890895119,-0.592349054000926,0.553622397096416
"40",8.99770370370061,6.75687484768418,1.33163687452113,0.182992058671546,4.4267538567751,6.94586630567423,0.63732206494657,0.523921098369347,1.61372222221853,7.21883050813477,0.223543442445429,0.823114459332254,5.92790740740522,6.99525958215209,0.847417788830862,0.396770656317919,3.38995925925729,7.20769713259299,0.470324875878593,0.638127157464156,0.433825925923207,7.30489180469969,0.0593884122478172,0.952643231839174
"41",15.6997740740705,7.14532811089676,2.19720827796949,0.0280149989566496,10.0469276631453,7.10592240594732,1.41388085728835,0.157409725167925,2.35669259258856,7.50118822856553,0.314175903973981,0.753390145380299,9.38394444444187,7.24268118762565,1.29564510729461,0.195110114052647,11.2450481481451,7.37180996213954,1.52541210447609,0.127169383116573,7.74188518518163,7.6275640360408,1.01498789765653,0.310121723415303
"42",3.52059259259052,6.77596750776871,0.519570465554052,0.60336772997482,5.30985201275537,6.90771161633085,0.768684668335328,0.442088014831616,-0.104925925929399,7.17973631192856,-0.0146141754196562,0.988340110339073,2.31684074073915,7.01419343834949,0.330307505931049,0.74117047554534,2.16674074073911,7.17535837487194,0.301969689531748,0.762677758903072,-1.17815185185427,7.33385635447647,-0.160645613291177,0.872373865400595
"43",5.00442962962687,7.15324707270813,0.699602513202756,0.484182283449912,6.60325156563322,7.12280068862264,0.927058309546792,0.353905487168302,-1.84552962963343,7.51222834611763,-0.245670065472279,0.805939725549972,2.95424814814594,7.26114611879269,0.406857002987449,0.684116608158583,6.64141481481209,7.38174175203405,0.899708366657779,0.368284404035462,1.08785185184869,7.56895961668982,0.143725413655258,0.885718496649347
"44",-1.21645780113949e-12,6.69212528975531,-1.81774510857068e-13,0.999999999999855,-2.25665630249228e-12,6.91057530408238,-3.26551148521481e-13,0.999999999999739,-4.22701793368873e-12,7.18691350179571,-5.88154836235691e-13,0.999999999999531,-1.22281483785862e-12,6.98152922770961,-1.75149999086916e-13,0.99999999999986,-8.10600631830092e-13,7.1526851084238,-1.13328158522656e-13,0.99999999999991,-2.21997464284007e-12,7.28474074864459,-3.04743122567968e-13,0.999999999999757
"45",-1.97263525366612e-12,7.09893920729311,-2.77877468177151e-13,0.999999999999778,-2.94294435677617e-12,7.09148855883119,-4.14996700955155e-13,0.999999999999669,-4.71764244922656e-12,7.52280898457812,-6.271118220465e-13,0.9999999999995,-1.98001631058748e-12,7.24626529912417,-2.73246455774507e-13,0.999999999999782,-1.88416000114743e-12,7.32117922608313,-2.57357447886912e-13,0.999999999999795,-3.10587469237454e-12,7.57867025667141,-4.09817895116954e-13,0.999999999999673
"46",-2.03073703704014,6.72355096659252,-0.302033411679381,0.762629183064281,-2.89021296510251,6.90281787930479,-0.418700451849903,0.675438773691343,-4.5566703703755,7.18074550206521,-0.634567868902328,0.525716276186066,-2.73311851852257,6.97773940907734,-0.391691113452455,0.695289898804837,-3.05497777778084,7.15829307695339,-0.426774615811212,0.66954728585565,-3.86207037037354,7.30524618196253,-0.528670803717665,0.597038672654196
"47",-4.18195185185576,7.11798297738063,-0.587519226323676,0.556860512261246,-5.51434351887881,7.08030295194955,-0.7788287529929,0.436088197718991,-8.69937037037592,7.49479765040872,-1.16072117969743,0.245766732388581,-4.47642962963456,7.22538055713173,-0.619542402540465,0.535564918048176,-4.97062592593002,7.33140152305521,-0.677991228593713,0.497783723838498,-7.39017407407808,7.57739037510536,-0.975292773400938,0.329424783116321
"48",-1.12119812997087e-11,6.8043393689532,-1.6477692677803e-12,0.999999999998685,-1.19680513416195e-11,6.97774558425819,-1.71517450688076e-12,0.999999999998632,-1.33406998933737e-11,7.28565321381944,-1.83109180492822e-12,0.999999999998539,-1.18655433354939e-11,7.04788833187476,-1.68356006462686e-12,0.999999999998657,-1.08865015120088e-11,7.21821207888764,-1.50819917633765e-12,0.999999999998797,-1.14616545522173e-11,7.38297776485587,-1.55244332534449e-12,0.999999999998761
"49",-7.88739027045877e-12,6.81497709693309,-1.15736122928546e-12,0.999999999999077,-8.49414824252614e-12,6.96220127320905,-1.22003773076945e-12,0.999999999999027,-1.0173252274694e-11,7.26271557873243,-1.40075047197009e-12,0.999999999998882,-8.130782662927e-12,7.04559539665262,-1.15402350052487e-12,0.999999999999079,-7.69465988347294e-12,7.19698327943866,-1.0691507239507e-12,0.999999999999147,-8.40109489686778e-12,7.36586824307939,-1.14054373763216e-12,0.99999999999909
"50",-3.50831111112225,6.83535948026127,-0.51325919598718,0.607774698623134,-3.34457423214441,6.95726877207587,-0.480730922106733,0.630712088141274,-1.88692962964182,7.25422975093317,-0.260114401449594,0.794777737893159,-2.49653703704928,7.02506776960622,-0.355375509379494,0.72231138470109,-3.33914814815968,7.22511270474038,-0.462158624317219,0.643971718443003,-3.0859888889003,7.39933247966342,-0.417063146896283,0.67663591195597
"51",-2.55852222223101,6.83689841295182,-0.374222647126677,0.708241948208003,-1.69185868399096,6.94806406888503,-0.243500731601984,0.807619578225309,-1.27254444445444,7.23473238386975,-0.175893782511105,0.860378858790233,-1.23787777778748,7.02559914501518,-0.176195332559755,0.860141958849032,-1.89526666667574,7.20806764563137,-0.262936859065746,0.792601479999589,-2.25070000000888,7.37303713541478,-0.305260906553438,0.760170067921835
