"","quantity","estimator","value"
"1","mean","PM",-0.0263668874001939
"2","mean","CB",-0.0263668874001939
"3","mean","GR",-0.026517781596849
"4","mean","ML",-0.0262577744715352
"5","var","PM",0.884793813259053
"6","var","CB",0.975434538028375
"7","var","GR",0.95990777859436
"8","var","ML",1.07606455364567
"9","var","true",0.962618871002685
"10","SSEL","PM",0.0900860920318119
"11","SSEL","CB",0.0922047392860307
"12","SSEL","GR",0.106725446190663
"13","SSEL","ML",0.0995691062423454
"14","WSSEL","PM",2.2521523007953
"15","WSSEL","CB",2.30511848215077
"16","WSSEL","GR",2.66813615476657
"17","WSSEL","ML",2.48922765605864
"18","ISEL","PM",0.0100980754322729
"19","ISEL","CB",0.00976580328656401
"20","ISEL","GR",0.0086719412219364
"21","ISEL","ML",0.0105555306142989
"22","SELrank","PM",0.0157230769230769
"23","SELrank","CB",0.0157230769230769
"24","SELrank","GR",0.0156662721893491
"25","SELrank","ML",0.0156449704142012
