"","ISEL_PM","ISEL_CB","ISEL_GR","ISEL_ML"
"1",0.00696137242494228,0.00831449065756925,0.00838641829702894,0.0104879625772611
"2",0.00657084736036446,0.00580371287219532,0.00597932465529875,0.00614256573343296
"3",0.00493784132971887,0.00499231916647371,0.00259185102437143,0.00578348978499564
"4",0.00558982434662758,0.00543052552907139,0.00641707776110141,0.00594240550284974
"5",0.00537898710441573,0.0052689050454256,0.00371477867613919,0.00602701907333143
"6",0.00446819197041058,0.0038269738997399,0.00340085749867462,0.00443935412279792
"7",0.00320234800759506,0.00411487864203047,0.00320045633651225,0.00573601446359018
"8",0.0101618516350871,0.00889255490455167,0.0116261309850883,0.00813102543608502
"9",0.00381481682204687,0.00371994397733543,0.00363368268545869,0.00477326265737867
"10",0.00648889063049263,0.00523929806389633,0.005981907546215,0.00513589729522389
"11",0.00660014098049718,0.00566078272090333,0.00594713598077091,0.00531424974369627
"12",0.00468792200703555,0.00460254779897394,0.00401411724094412,0.00545706614719274
"13",0.00241073318072289,0.00247116664378769,0.00510044686468413,0.00341311602545918
"14",0.00502501359714341,0.0060896202827635,0.00622993120488241,0.00814187283275156
"15",0.00406534174678043,0.00465586916898787,0.00508393163044788,0.00613384599724175
"16",0.00256558564611398,0.00259036830563682,0.00241783391365892,0.00312707110740202
"17",0.00436291736724589,0.00480213587497399,0.00574632662955238,0.00586333623930565
"18",0.0094344844362412,0.00978345161681786,0.0112477051216331,0.0110231447830635
"19",0.0040328711227516,0.00499478253760748,0.00480165429633892,0.00655368139302014
"20",0.00672509470780111,0.00649979942007433,0.00648456580957524,0.0075637980957341
"21",0.00773676898311006,0.0066098041123939,0.00612555954564931,0.00627598620621965
"22",0.00543963367734349,0.0046972017541887,0.00487834039127152,0.00488171276389496
"23",0.00550080427425118,0.00506696436351116,0.00587025011561502,0.00563735026109001
"24",0.00331306221863113,0.00290084628709417,0.00454703369812113,0.00333746457471183
"25",0.00367044621753792,0.00405605139625642,0.00465932290435965,0.00589898204549842
"26",0.00917338885512122,0.00743451608255421,0.00516887799103502,0.00659761252128383
"27",0.00423647213653092,0.00435326141732089,0.00217183379427101,0.00503902862108861
"28",0.00564121872170277,0.00650432217931776,0.00769581438324524,0.00812187058438588
"29",0.0055921943729188,0.00416719558012606,0.00454913338881517,0.0037196974212799
"30",0.00735567229965322,0.00578203470166365,0.00620012094754203,0.00487819463835182
"31",0.00781365392210655,0.00702025906767527,0.00683167496833564,0.00698038921422759
"32",0.00597770001189625,0.00709319324309082,0.00486950080948901,0.00927267352371846
"33",0.00372323468489642,0.00275940672837423,0.00290970940439939,0.00252306091350693
"34",0.0041022204909116,0.00279130956529851,0.00351158622012046,0.0022786195856452
"35",0.00545206479782192,0.00440388876629332,0.00621094946317185,0.00419533417642161
"36",0.00688289076543617,0.00676220589049868,0.00892588455506587,0.00751851150781867
"37",0.00256718636429913,0.0034618127571256,0.00451109469897878,0.00504250960799429
"38",0.00934979440861214,0.0120235984989104,0.0108859707768778,0.0150646736116632
"39",0.00506113589326174,0.0045386021051452,0.00526840547967545,0.00477137599268896
