"","quantity","estimator","value"
"1","mean","PM",0.0183961305970176
"2","mean","CB",0.0183961305970176
"3","mean","GR",0.0183305828012456
"4","mean","ML",0.0184934186309049
"5","var","PM",0.931684649327536
"6","var","CB",1.02294314811238
"7","var","GR",1.01431106018172
"8","var","ML",1.12322311704358
"9","var","true",1.01744500974881
"10","SSEL","PM",0.091730670578211
"11","SSEL","CB",0.0938619622935414
"12","SSEL","GR",0.107626888974631
"13","SSEL","ML",0.100687196589413
"14","WSSEL","PM",4.58653352891055
"15","WSSEL","CB",4.69309811467707
"16","WSSEL","GR",5.38134444873154
"17","WSSEL","ML",5.03435982947064
"18","ISEL","PM",0.00549816897855974
"19","ISEL","CB",0.00524403462918986
"20","ISEL","GR",0.00547810771054478
"21","ISEL","ML",0.00585542239773436
"22","SELrank","PM",0.0145273356401384
"23","SELrank","CB",0.0145273356401384
"24","SELrank","GR",0.0145174932718185
"25","SELrank","ML",0.0144907343329489
