"","quantity","estimator","value"
"1","mean","PM",0.00283067517402798
"2","mean","CB",0.00283067517402798
"3","mean","GR",0.00285883054855
"4","mean","ML",0.00285521021370121
"5","var","PM",0.873685368878678
"6","var","CB",0.964608708345273
"7","var","GR",0.959359593002243
"8","var","ML",1.062874035722
"9","var","true",0.978941462712731
"10","SSEL","PM",0.0940594555296904
"11","SSEL","CB",0.0955069135982535
"12","SSEL","GR",0.0962524609006266
"13","SSEL","ML",0.100481789900664
"14","WSSEL","PM",9.40594555296904
"15","WSSEL","CB",9.55069135982535
"16","WSSEL","GR",9.62524609006266
"17","WSSEL","ML",10.0481789900664
"18","ISEL","PM",0.00371176771877215
"19","ISEL","CB",0.00329085485005611
"20","ISEL","GR",0.00222026958219067
"21","ISEL","ML",0.00290607031273687
"22","SELrank","PM",0.00928575629840212
"23","SELrank","CB",0.00928575629840212
"24","SELrank","GR",0.00928520733261445
"25","SELrank","ML",0.00928530536221939
