"","var_true_theta"
"1",1.14644944729791
"2",0.876335762087106
"3",0.627844370687636
"4",0.912727239536518
"5",1.02575727551185
"6",2.52645758198489
"7",0.989288589949073
"8",1.26631881772264
"9",1.11443755985507
"10",0.938761783808282
"11",0.535626416151112
"12",0.730621500722205
"13",1.18875401782489
"14",1.00313693458529
"15",0.770218374553937
"16",1.03971561593792
"17",1.16845986524689
"18",1.24152536325836
"19",0.577349508837154
"20",1.31046154054823
"21",0.690287264001655
"22",1.16078135805868
"23",0.620805425628681
"24",0.805033878988114
"25",0.57415265528789
"26",0.862115446981525
"27",1.38604301323419
"28",1.13906547082402
"29",0.964838755433309
"30",1.28118836455355
"31",0.464518042481827
"32",0.684918814773031
"33",0.518141107291957
"34",1.18819213342163
"35",0.936740428524575
"36",0.953519812843325
"37",0.611111319378255
"38",0.812179325039807
"39",0.50913764137911
"40",1.24521283834716
"41",0.680021976177694
"42",0.956491761053858
"43",0.329749880186379
"44",0.748124325049552
"45",0.278776359065533
"46",2.24278720974096
"47",0.469896746556658
"48",0.610084481627053
"49",0.599097521545704
"50",0.565558500120573
"51",1.64753878582204
"52",2.26161117728116
"53",1.97225381999762
"54",1.09348539870956
"55",1.04323498896376
"56",1.32191549575947
"57",1.32433422443947
"58",1.35246340143946
"59",0.5335640181995
"60",1.1714128639094
"61",1.03424447299841
"62",1.13010321377028
"63",1.2180536107275
"64",0.708332651991507
"65",0.637818290796677
"66",0.835097799345288
"67",1.54222889599019
"68",2.71157303617131
"69",1.25743583609389
"70",1.15870764544884
"71",0.767154280550452
"72",0.797192036009554
"73",0.826289266201315
"74",0.653007784053129
"75",0.905308329799447
"76",1.10658403326335
"77",1.16519769693878
"78",1.45536468516508
"79",0.642151327929278
"80",1.26559854731415
"81",1.01506935711903
"82",0.56730867995126
"83",0.677160181229914
"84",0.825320051355728
"85",1.10426806206463
"86",1.04731708697103
"87",0.852705020377258
"88",1.24226144133786
"89",0.474244434409667
"90",0.917427964280513
"91",0.8385744340365
"92",1.02235524621616
"93",1.0014356098121
"94",2.24892820868819
"95",1.72715602297665
"96",1.43096566087221
"97",0.986724507728455
"98",1.83554890356035
"99",0.602799515549212
"100",1.19166481372434
