"","quantity","estimator","value"
"1","mean","PM",-0.00823987152344057
"2","mean","CB",-0.00823987152344057
"3","mean","GR",-0.00829882040279365
"4","mean","ML",-0.00815121692572224
"5","var","PM",0.888135442490287
"6","var","CB",0.976955887164409
"7","var","GR",0.961293156341411
"8","var","ML",1.07836114722971
"9","var","true",0.964427981772802
"10","SSEL","PM",0.0933728961650067
"11","SSEL","CB",0.0956981844387092
"12","SSEL","GR",0.0975397142949871
"13","SSEL","ML",0.101562469789718
"14","WSSEL","PM",2.33432240412517
"15","WSSEL","CB",2.39245461096773
"16","WSSEL","GR",2.43849285737468
"17","WSSEL","ML",2.53906174474296
"18","ISEL","PM",0.0130954881014268
"19","ISEL","CB",0.0127400198998555
"20","ISEL","GR",0.00883847572253233
"21","ISEL","ML",0.0106079189128986
"22","SELrank","PM",0.0119869822485207
"23","SELrank","CB",0.0119869822485207
"24","SELrank","GR",0.0119514792899408
"25","SELrank","ML",0.011989349112426
