"","quantity","estimator","value"
"1","mean","PM",0.00837540121253801
"2","mean","CB",0.00837540121253801
"3","mean","GR",0.00841112549175387
"4","mean","ML",-0.0468464406427729
"5","var","PM",0.142942104778989
"6","var","CB",1.00173919908069
"7","var","GR",0.918646811233161
"8","var","ML",15.7145387050814
"9","var","true",1.00175370119924
"10","SSEL","PM",1.07644531890092
"11","SSEL","CB",1.45735812998152
"12","SSEL","GR",1.4200603201504
"13","SSEL","ML",14.6920752443348
"14","WSSEL","PM",53.822265945046
"15","WSSEL","CB",72.8679064990758
"16","WSSEL","GR",71.0030160075199
"17","WSSEL","ML",734.603762216742
"18","ISEL","PM",0.20973994589265
"19","ISEL","CB",0.0886085528234325
"20","ISEL","GR",0.0923981111017604
"21","ISEL","ML",0.394155279136201
"22","SELrank","PM",0.1092276816609
"23","SELrank","CB",0.1092276816609
"24","SELrank","GR",0.11001014994233
"25","SELrank","ML",0.115522491349481
