"","quantity","estimator","value"
"1","mean","PM",0.0247897240457472
"2","mean","CB",0.0247897240457472
"3","mean","GR",0.024959086687203
"4","mean","ML",0.0189809877759455
"5","var","PM",0.687011528722353
"6","var","CB",1.01109060947849
"7","var","GR",0.977431597634819
"8","var","ML",1.66073254000839
"9","var","true",0.974821000883778
"10","SSEL","PM",0.328572081716362
"11","SSEL","CB",0.359905217909022
"12","SSEL","GR",0.365914494054896
"13","SSEL","ML",0.699434726631894
"14","WSSEL","PM",8.21430204290905
"15","WSSEL","CB",8.99763044772556
"16","WSSEL","GR",9.1478623513724
"17","WSSEL","ML",17.4858681657974
"18","ISEL","PM",0.0269392855927938
"19","ISEL","CB",0.0205379199714957
"20","ISEL","GR",0.0155543046970985
"21","ISEL","ML",0.0291994907113259
"22","SELrank","PM",0.0316485207100592
"23","SELrank","CB",0.0316485207100592
"24","SELrank","GR",0.0318426035502959
"25","SELrank","ML",0.0372355029585799
