"","var_true_theta"
"1",1.1725945704749
"2",1.5955299038549
"3",0.909555229468287
"4",0.963465778831982
"5",0.424595786794504
"6",1.00031540368809
"7",0.664304197547856
"8",0.844410619722547
"9",1.15418801567435
"10",0.88139943605733
"11",1.11344708107278
"12",1.04827985795618
"13",1.52646878712264
"14",1.04127128166562
"15",0.929552906712552
"16",0.863110450794284
"17",0.980418627423422
"18",0.824489597104804
"19",0.809815657753796
"20",1.6088936173842
"21",0.824624948672
"22",1.35896070630311
"23",1.15462241457591
"24",0.894716056908492
"25",0.661452935461096
"26",0.91237676088894
"27",1.29706894780504
"28",0.746088716228596
"29",0.935886615797305
"30",0.722247315196085
"31",0.738223545873026
"32",2.2413930127778
"33",1.30428950043934
"34",0.576229586696115
"35",0.915974480148086
"36",1.16202671803009
"37",1.04434808586121
"38",0.750913033801625
"39",0.632994894360964
"40",0.585042793284174
"41",1.20995140281121
"42",1.13988168563355
"43",0.840964094146775
"44",0.570706002557515
"45",1.16681169744145
"46",1.22941221675397
"47",1.03564772347137
"48",0.858537014833902
"49",0.699951404851749
"50",0.612991779959025
"51",0.923007129106528
"52",0.884672829766929
"53",0.699509565746336
"54",0.891266611213793
"55",1.2125072522774
"56",1.24715258549088
"57",1.44786441329131
"58",0.989153791468168
"59",0.682774510967634
"60",1.40277253499812
"61",0.804991715299155
"62",1.63357291884235
"63",1.05909329236745
"64",0.87604013801739
"65",1.10412281354185
"66",1.33425820188294
"67",1.09088990376313
"68",1.00154677785593
"69",1.38003211988323
"70",1.07422399925026
"71",1.09620039422804
"72",0.963339602141334
"73",0.621002470957963
"74",0.672106395962453
"75",1.55959127481133
"76",1.1171238688093
"77",0.519374815478645
"78",1.32802515886699
"79",1.2341608069112
"80",0.809162397012048
"81",0.935381853244588
"82",0.454343996838292
"83",0.764752417781657
"84",0.568359327553692
"85",1.09371977052404
"86",0.709776265347301
"87",0.734852735655237
"88",0.870700378991154
"89",0.809368640655507
"90",1.44886277670318
"91",0.710704726653926
"92",0.79897397027926
"93",0.736657504197062
"94",0.915666929474783
"95",0.640817654724866
"96",0.865142536626663
"97",0.952014681652401
"98",0.727833597047777
"99",1.04930191102195
"100",0.854885224519879
