"","SSEL_PM","SSEL_CB","SSEL_GR","SSEL_ML","WSSEL_PM","WSSEL_CB","WSSEL_GR","WSSEL_ML"
"1",0.34186293205338,0.433828275131001,0.484306913055098,0.696537526481252,8.5465733013345,10.845706878275,12.1076728263775,17.4134381620313
"2",0.15742483061298,0.159592063932369,0.242687348795823,0.467563107902497,3.9356207653245,3.98980159830924,6.06718371989558,11.6890776975624
"3",0.332173524286828,0.408124937295969,0.400195537950097,0.843335761222582,8.30433810717071,10.2031234323992,10.0048884487524,21.0833940305646
"4",0.356909439197366,0.421121266423694,0.413585472748052,1.2751073122708,8.92273597993415,10.5280316605923,10.3396368187013,31.87768280677
"5",0.188790224522093,0.235763270207925,0.220817856597725,1.04359901098096,4.71975561305231,5.89408175519812,5.52044641494312,26.089975274524
"6",0.326692651237051,0.35609828484883,0.333940878817798,0.969166065906439,8.16731628092628,8.90245712122076,8.34852197044495,24.229151647661
"7",0.218153802265172,0.236873236620674,0.222580743748239,0.960774225420174,5.4538450566293,5.92183091551685,5.56451859370598,24.0193556355044
"8",0.225342823818198,0.290315398009824,0.307649232213404,0.885646442099183,5.63357059545496,7.25788495024561,7.69123080533511,22.1411610524796
"9",0.398092838515722,0.526629473105823,0.467920636954167,1.17849018212271,9.95232096289304,13.1657368276456,11.6980159238542,29.4622545530677
"10",0.220722616268953,0.224842417802754,0.24420023547274,0.381176368566763,5.51806540672382,5.62106044506886,6.1050058868185,9.52940921416906
"11",0.384535454181203,0.388273972074616,0.37656683339851,0.663671551085905,9.61338635453007,9.70684930186539,9.41417083496274,16.5917887771476
"12",0.243842558995244,0.247615703445405,0.242969944095037,0.389016255969119,6.0960639748811,6.19039258613512,6.07424860237592,9.72540639922797
"13",0.426188191156718,0.440521863430894,0.483705962620111,0.289424929890533,10.6547047789179,11.0130465857724,12.0926490655028,7.23562324726333
"14",0.301055097414432,0.287219123222114,0.298286328067747,0.31333530927874,7.52637743536081,7.18047808055285,7.45715820169367,7.83338273196849
"15",0.428710235976878,0.444122355199637,0.510668607645259,0.722091432233078,10.7177558994219,11.1030588799909,12.7667151911315,18.0522858058269
"16",0.390540072097409,0.485385652407491,0.521038557156093,1.01925347634379,9.76350180243521,12.1346413101873,13.0259639289023,25.4813369085947
"17",0.307182722815231,0.393832134508506,0.382992822636666,0.729765330190978,7.67956807038078,9.84580336271266,9.57482056591665,18.2441332547745
"18",0.381571856772628,0.368094226877169,0.358750127415679,0.697090460896479,9.5392964193157,9.20235567192923,8.96875318539196,17.427261522412
"19",0.332750479194161,0.333992677036547,0.310794117767301,0.613267784946037,8.31876197985402,8.34981692591368,7.76985294418252,15.3316946236509
"20",0.460255452855515,0.472306368290061,0.368091695366755,0.329014285516229,11.5063863213879,11.8076592072515,9.20229238416888,8.22535713790572
"21",0.370467913643794,0.453118564860167,0.419034166628099,1.06505195020354,9.26169784109486,11.3279641215042,10.4758541657025,26.6262987550885
