"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,0
"[-5.04,-4.8)",0,0,0,4e-04
"[-4.8,-4.56)",0,0,0,0
"[-4.56,-4.32)",0,0,0,0.0012
"[-4.32,-4.08)",0,4e-04,0,0.002
"[-4.08,-3.84)",0,4e-04,0,4e-04
"[-3.84,-3.6)",0,4e-04,0,0.0012
"[-3.6,-3.36)",0,0.0012,4e-04,0.0032
"[-3.36,-3.12)",8e-04,0.0012,0.0012,0.0052
"[-3.12,-2.88)",4e-04,0.0016,0.002,0.0048
"[-2.88,-2.64)",8e-04,0.0024,0.0028,0.0104
"[-2.64,-2.4)",0.0012,0.0056,0.0048,0.0152
"[-2.4,-2.16)",0.002,0.0048,0.0076,0.0136
"[-2.16,-1.92)",0.0048,0.008,0.008,0.0308
"[-1.92,-1.68)",0.0076,0.0112,0.012,0.0312
"[-1.68,-1.44)",0.0064,0.0204,0.0212,0.0336
"[-1.44,-1.2)",0.0148,0.0352,0.0272,0.0404
"[-1.2,-0.96)",0.0272,0.042,0.0388,0.0456
"[-0.96,-0.72)",0.05,0.0552,0.0548,0.0572
"[-0.72,-0.48)",0.0772,0.0804,0.0784,0.0664
"[-0.48,-0.24)",0.1288,0.1076,0.1084,0.0704
"[-0.24,0)",0.17,0.1228,0.1304,0.074
"[0,0.24)",0.1884,0.1208,0.1336,0.0664
"[0.24,0.48)",0.1332,0.1084,0.1152,0.0632
"[0.48,0.72)",0.0788,0.084,0.0796,0.0672
"[0.72,0.96)",0.0468,0.0576,0.0536,0.0544
"[0.96,1.2)",0.0272,0.0392,0.0356,0.054
"[1.2,1.44)",0.0128,0.032,0.0272,0.034
"[1.44,1.68)",0.0072,0.0208,0.0184,0.04
"[1.68,1.92)",0.0064,0.0112,0.0112,0.028
"[1.92,2.16)",0.0024,0.008,0.0112,0.024
"[2.16,2.4)",0.002,0.0064,0.008,0.0176
"[2.4,2.64)",0,0.0052,0.0036,0.0176
"[2.64,2.88)",4e-04,0.0012,0.0012,0.008
"[2.88,3.12)",4e-04,0.0012,8e-04,0.0084
"[3.12,3.36)",8e-04,8e-04,8e-04,0.0032
"[3.36,3.6)",4e-04,0,8e-04,0.002
"[3.6,3.84)",8e-04,4e-04,8e-04,0.0016
"[3.84,4.08)",0,0,4e-04,4e-04
"[4.08,4.32)",0,0.0012,0,8e-04
"[4.32,4.56)",0,0,0,0
"[4.56,4.8)",0,8e-04,0,0.0012
"[4.8,5.04)",0,0,0,8e-04
"[5.04,5.28)",0,0,0,0
"[5.28,5.52)",0,0,0,0
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,0
