"","quantity","estimator","value"
"1","mean","PM",-0.0356009094267635
"2","mean","CB",-0.0356009094267635
"3","mean","GR",-0.0354632385654435
"4","mean","ML",-0.0289001913419548
"5","var","PM",0.852236497160131
"6","var","CB",1.00216184315807
"7","var","GR",0.984935124360065
"8","var","ML",1.20547027250284
"9","var","true",1.01015192228145
"10","SSEL","PM",0.149097441991066
"11","SSEL","CB",0.153440635129492
"12","SSEL","GR",0.163202727460997
"13","SSEL","ML",0.207632949383012
"14","WSSEL","PM",7.4548720995533
"15","WSSEL","CB",7.6720317564746
"16","WSSEL","GR",8.16013637304984
"17","WSSEL","ML",10.3816474691506
"18","ISEL","PM",0.00738014827473427
"19","ISEL","CB",0.00582617477573951
"20","ISEL","GR",0.0046597183803048
"21","ISEL","ML",0.00700584262193936
"22","SELrank","PM",0.0160955017301038
"23","SELrank","CB",0.0160955017301038
"24","SELrank","GR",0.0160256824298347
"25","SELrank","ML",0.018159169550173
