"","quantity","estimator","value"
"1","mean","PM",-0.0160637964274514
"2","mean","CB",-0.0160637964274515
"3","mean","GR",-0.0160452227154533
"4","mean","ML",-0.0550477931999609
"5","var","PM",0.147756937125099
"6","var","CB",0.939058205031246
"7","var","GR",0.895600041329862
"8","var","ML",24.257206220413
"9","var","true",0.993768637738988
"10","SSEL","PM",0.981039819963965
"11","SSEL","CB",1.29320041312513
"12","SSEL","GR",1.29621895189577
"13","SSEL","ML",23.2103307193873
"14","WSSEL","PM",49.0519909981982
"15","WSSEL","CB",64.6600206562566
"16","WSSEL","GR",64.8109475947885
"17","WSSEL","ML",1160.51653596937
"18","ISEL","PM",0.163353465055837
"19","ISEL","CB",0.0654729780748784
"20","ISEL","GR",0.0671600413578752
"21","ISEL","ML",0.432113225181598
"22","SELrank","PM",0.10758677431757
"23","SELrank","CB",0.10758677431757
"24","SELrank","GR",0.107932487504806
"25","SELrank","ML",0.118210841983852
