"","SEL_rank","SEL_rank_PM","SEL_rank_CB","SEL_rank_GR","SEL_rank_ML"
"1",0.0579881656804734,0.0579881656804734,0.0579881656804734,0.0579881656804734,0.0589349112426035
"2",0.0627218934911243,0.0627218934911243,0.0627218934911243,0.0627218934911243,0.0629585798816568
"3",0.0472189349112426,0.0472189349112426,0.0472189349112426,0.0472189349112426,0.0484023668639053
"4",0.056094674556213,0.0536094674556213,0.0536094674556213,0.056094674556213,0.0544378698224852
"5",0.0649704142011834,0.0649704142011834,0.0649704142011834,0.0649704142011834,0.0666272189349112
"6",0.0902958579881657,0.0912426035502959,0.0912426035502959,0.0902958579881657,0.0889940828402367
"7",0.0457988165680473,0.0473372781065089,0.0473372781065089,0.0457988165680473,0.0474556213017751
"8",0.0680473372781065,0.0680473372781065,0.0680473372781065,0.0680473372781065,0.0660355029585799
"9",0.0777514792899408,0.0763313609467456,0.0763313609467456,0.0777514792899408,0.0743195266272189
"10",0.073491124260355,0.0679289940828402,0.0679289940828402,0.073491124260355,0.0623668639053254
"11",0.0540828402366864,0.0528994082840237,0.0528994082840237,0.0540828402366864,0.0542011834319527
"12",0.0353846153846154,0.0353846153846154,0.0353846153846154,0.0353846153846154,0.0359763313609468
"13",0.0384615384615385,0.0404733727810651,0.0404733727810651,0.0384615384615385,0.0414201183431953
"14",0.100473372781065,0.0992899408284024,0.0992899408284024,0.100473372781065,0.0990532544378698
"15",0.0648520710059172,0.0648520710059172,0.0648520710059172,0.0648520710059172,0.0643786982248521
"16",0.0366863905325444,0.0369230769230769,0.0369230769230769,0.0366863905325444,0.0372781065088757
"17",0.0306508875739645,0.0306508875739645,0.0306508875739645,0.0306508875739645,0.0305325443786982
"18",0.0630769230769231,0.0591715976331361,0.0591715976331361,0.0630769230769231,0.0594082840236686
"19",0.0906508875739645,0.0875739644970414,0.0875739644970414,0.0906508875739645,0.0904142011834319
"20",0.050887573964497,0.0507692307692308,0.0507692307692308,0.050887573964497,0.0505325443786982
"21",0.0555029585798817,0.0538461538461538,0.0538461538461538,0.0555029585798817,0.0556213017751479
"22",0.085207100591716,0.085207100591716,0.085207100591716,0.085207100591716,0.0810650887573964
"23",0.093491124260355,0.093491124260355,0.093491124260355,0.093491124260355,0.0932544378698225
"24",0.0324260355029586,0.0324260355029586,0.0324260355029586,0.0324260355029586,0.0324260355029586
"25",0.0528994082840237,0.0524260355029586,0.0524260355029586,0.0528994082840237,0.0523076923076923
"26",0.0511242603550296,0.0511242603550296,0.0511242603550296,0.0511242603550296,0.0511242603550296
"27",0.037396449704142,0.037396449704142,0.037396449704142,0.037396449704142,0.037396449704142
"28",0.0249704142011834,0.0272189349112426,0.0272189349112426,0.0249704142011834,0.0268639053254438
"29",0.0344378698224852,0.0344378698224852,0.0344378698224852,0.0344378698224852,0.0345562130177515
"30",0.0720710059171598,0.0753846153846154,0.0753846153846154,0.0720710059171598,0.0798816568047337
"31",0.0368047337278107,0.034792899408284,0.034792899408284,0.0368047337278107,0.0363313609467456
"32",0.0236686390532544,0.0236686390532544,0.0236686390532544,0.0236686390532544,0.0236686390532544
"33",0.0299408284023669,0.0311242603550296,0.0311242603550296,0.0299408284023669,0.0319526627218935
"34",0.0801183431952663,0.0815384615384615,0.0815384615384615,0.0801183431952663,0.0733727810650888
"35",0.057396449704142,0.0579881656804734,0.0579881656804734,0.057396449704142,0.0575147928994083
"36",0.0436686390532544,0.0449704142011834,0.0449704142011834,0.0436686390532544,0.0469822485207101
"37",0.0647337278106509,0.0628402366863905,0.0628402366863905,0.0647337278106509,0.0630769230769231
"38",0.0950295857988166,0.096094674556213,0.096094674556213,0.0950295857988166,0.0971597633136095
"39",0.0782248520710059,0.0783431952662722,0.0783431952662722,0.0782248520710059,0.0792899408284024
"40",0.11810650887574,0.109112426035503,0.109112426035503,0.11810650887574,0.101183431952663
"41",0.0392899408284024,0.0392899408284024,0.0392899408284024,0.0392899408284024,0.0397633136094675
"42",0.0404733727810651,0.0404733727810651,0.0404733727810651,0.0404733727810651,0.0404733727810651
"43",0.0576331360946746,0.0576331360946746,0.0576331360946746,0.0576331360946746,0.0569230769230769
"44",0.0917159763313609,0.0904142011834319,0.0904142011834319,0.0917159763313609,0.0889940828402367
"45",0.0859171597633136,0.0850887573964497,0.0850887573964497,0.0859171597633136,0.0795266272189349
"46",0.0538461538461538,0.0511242603550296,0.0511242603550296,0.0538461538461538,0.0533727810650888
"47",0.0633136094674556,0.0620118343195266,0.0620118343195266,0.0633136094674556,0.0601183431952663
"48",0.0530177514792899,0.053491124260355,0.053491124260355,0.0530177514792899,0.0525443786982248
"49",0.0500591715976331,0.0493491124260355,0.0493491124260355,0.0500591715976331,0.0501775147928994
"50",0.0418934911242604,0.0418934911242604,0.0418934911242604,0.0418934911242604,0.0416568047337278
"51",0.0527810650887574,0.0570414201183432,0.0570414201183432,0.0527810650887574,0.0542011834319527
"52",0.0590532544378698,0.0590532544378698,0.0590532544378698,0.0590532544378698,0.0590532544378698
"53",0.0660355029585799,0.0537278106508876,0.0537278106508876,0.0660355029585799,0.0576331360946746
"54",0.0568047337278107,0.0568047337278107,0.0568047337278107,0.0568047337278107,0.0583431952662722
"55",0.0337278106508876,0.0342011834319527,0.0342011834319527,0.0337278106508876,0.0346745562130178
"56",0.0700591715976331,0.0720710059171598,0.0720710059171598,0.0700591715976331,0.077396449704142
"57",0.0581065088757396,0.0579881656804734,0.0579881656804734,0.0581065088757396,0.0588165680473373
"58",0.0657988165680473,0.0650887573964497,0.0650887573964497,0.0657988165680473,0.0654437869822485
"59",0.026508875739645,0.0272189349112426,0.0272189349112426,0.026508875739645,0.0262721893491124
"60",0.0788165680473373,0.0768047337278106,0.0768047337278106,0.0788165680473373,0.0738461538461539
"61",0.0531360946745562,0.0530177514792899,0.0530177514792899,0.0531360946745562,0.0530177514792899
"62",0.0913609467455621,0.0927810650887574,0.0927810650887574,0.0913609467455621,0.0910059171597633
"63",0.054792899408284,0.054792899408284,0.054792899408284,0.054792899408284,0.0562130177514793
"64",0.0687573964497041,0.070887573964497,0.070887573964497,0.0687573964497041,0.0730177514792899
"65",0.06,0.06,0.06,0.06,0.0633136094674556
"66",0.0182248520710059,0.0182248520710059,0.0182248520710059,0.0182248520710059,0.0176331360946746
"67",0.0546745562130177,0.0472189349112426,0.0472189349112426,0.0546745562130177,0.0476923076923077
"68",0.0874556213017751,0.0874556213017751,0.0874556213017751,0.0874556213017751,0.0861538461538462
"69",0.0749112426035503,0.0751479289940828,0.0751479289940828,0.0749112426035503,0.0728994082840237
"70",0.0385798816568047,0.0385798816568047,0.0385798816568047,0.0385798816568047,0.0395266272189349
"71",0.054792899408284,0.054792899408284,0.054792899408284,0.054792899408284,0.0559763313609467
"72",0.0424852071005917,0.0424852071005917,0.0424852071005917,0.0424852071005917,0.0424852071005917
"73",0.0779881656804734,0.0752662721893491,0.0752662721893491,0.0779881656804734,0.0751479289940828
"74",0.0542011834319527,0.0526627218934911,0.0526627218934911,0.0542011834319527,0.0540828402366864
"75",0.0681656804733728,0.0624852071005917,0.0624852071005917,0.0681656804733728,0.0621301775147929
"76",0.100355029585799,0.0945562130177515,0.0945562130177515,0.100355029585799,0.0957396449704142
"77",0.0689940828402367,0.0689940828402367,0.0689940828402367,0.0689940828402367,0.0669822485207101
"78",0.0647337278106509,0.0603550295857988,0.0603550295857988,0.0647337278106509,0.0603550295857988
"79",0.037396449704142,0.0375147928994083,0.0375147928994083,0.037396449704142,0.0365680473372781
"80",0.0506508875739645,0.0506508875739645,0.0506508875739645,0.0506508875739645,0.0506508875739645
"81",0.0759763313609468,0.0744378698224852,0.0744378698224852,0.0759763313609468,0.0742011834319527
"82",0.0517159763313609,0.0513609467455621,0.0513609467455621,0.0517159763313609,0.0518343195266272
"83",0.160355029585799,0.157988165680473,0.157988165680473,0.160355029585799,0.140236686390533
"84",0.0440236686390533,0.0436686390532544,0.0436686390532544,0.0440236686390533,0.0433136094674556
"85",0.0629585798816568,0.0629585798816568,0.0629585798816568,0.0629585798816568,0.0629585798816568
"86",0.0526627218934911,0.0539644970414201,0.0539644970414201,0.0526627218934911,0.0527810650887574
"87",0.057396449704142,0.0591715976331361,0.0591715976331361,0.057396449704142,0.0568047337278106
"88",0.0440236686390533,0.0450887573964497,0.0450887573964497,0.0440236686390533,0.0429585798816568
"89",0.0333727810650888,0.0345562130177515,0.0345562130177515,0.0333727810650888,0.0326627218934911
"90",0.0644970414201183,0.0605917159763314,0.0605917159763314,0.0644970414201183,0.0623668639053254
"91",0.0513609467455621,0.0513609467455621,0.0513609467455621,0.0513609467455621,0.0514792899408284
"92",0.0431952662721894,0.0424852071005917,0.0424852071005917,0.0431952662721894,0.0440236686390533
"93",0.052189349112426,0.052189349112426,0.052189349112426,0.052189349112426,0.0517159763313609
"94",0.0766863905325444,0.0766863905325444,0.0766863905325444,0.0766863905325444,0.0768047337278107
"95",0.0550295857988166,0.0550295857988166,0.0550295857988166,0.0550295857988166,0.0549112426035503
"96",0.0555029585798817,0.0557396449704142,0.0557396449704142,0.0555029585798817,0.0546745562130177
"97",0.0474556213017752,0.0499408284023669,0.0499408284023669,0.0474556213017752,0.0494674556213018
"98",0.0797633136094675,0.0808284023668639,0.0808284023668639,0.0797633136094675,0.0777514792899408
"99",0.0803550295857988,0.0775147928994083,0.0775147928994083,0.0803550295857988,0.0801183431952663
"100",0.0622485207100592,0.0618934911242603,0.0618934911242603,0.0622485207100592,0.0618934911242603
