"","quantity","estimator","value"
"1","mean","PM",0.00321323104473977
"2","mean","CB",0.00321323104473976
"3","mean","GR",0.00301344966795733
"4","mean","ML",0.176083798492719
"5","var","PM",0.174128981456018
"6","var","CB",1.37598905164863
"7","var","GR",1.18606948976333
"8","var","ML",16.0133029169806
"9","var","true",0.984810499520432
"10","SSEL","PM",1.22467716057752
"11","SSEL","CB",1.87050438097807
"12","SSEL","GR",1.74383641507366
"13","SSEL","ML",15.0267574282756
"14","WSSEL","PM",30.6169290144381
"15","WSSEL","CB",46.7626095244517
"16","WSSEL","GR",43.5959103768416
"17","WSSEL","ML",375.668935706889
"18","ISEL","PM",0.244502060302848
"19","ISEL","CB",0.120306168162794
"20","ISEL","GR",0.115546926464728
"21","ISEL","ML",0.44621923585377
"22","SELrank","PM",0.105789349112426
"23","SELrank","CB",0.105789349112426
"24","SELrank","GR",0.106158579881657
"25","SELrank","ML",0.111410650887574
