"","var_true_theta"
"1",0.872725091952484
"2",0.821933706102967
"3",0.699879181553412
"4",0.846290013151765
"5",0.8130424096164
"6",0.613573854348666
"7",0.964344118199078
"8",1.28009504332371
"9",1.23967739831814
"10",0.921328146010252
"11",0.884792833027591
"12",1.38633158447663
"13",0.922165758192258
"14",0.792502008356064
"15",0.519659726441129
"16",1.02205235483928
"17",0.879330029654169
"18",1.15406348838887
"19",0.998259425558299
"20",0.860876683540354
"21",0.735803246975184
"22",1.21830580881805
"23",1.22189329438482
"24",0.79643751597448
"25",1.00802993542429
"26",0.902771638359509
"27",1.17614801289182
"28",0.745816653415579
"29",0.785356313827862
"30",1.3250865004962
"31",1.06021065918961
"32",1.36202837137601
"33",1.23504345137121
"34",0.450695999427294
"35",1.33820432870874
"36",1.20837375634371
"37",0.813138911012526
"38",0.388054570304701
"39",0.824537776047021
"40",0.817533250476857
"41",1.59499229330268
"42",0.926130467911991
"43",1.55889163220823
"44",1.17192125358384
"45",0.667220921557869
"46",1.25762679551184
"47",0.808034661649183
"48",1.77933167471765
"49",0.756631516227386
"50",1.68504523249864
"51",0.681770659443155
"52",1.3465215965559
"53",0.853255553767931
"54",1.22936093685045
"55",1.10068112528175
"56",0.500753959089305
"57",1.60617657939071
"58",1.02602527652784
"59",1.14806048737365
"60",0.942081542024916
"61",1.03723991037964
"62",1.37172779094321
"63",1.09572245998273
"64",0.873325411109503
"65",1.10053929249401
"66",0.697648476153616
"67",1.02310491070707
"68",1.02992097244549
"69",0.774867125492492
"70",1.40474508947361
"71",1.18161221958243
"72",1.33269754678896
"73",0.681918492109526
"74",0.638225909967405
"75",1.4109341370497
"76",0.845931389390076
"77",0.837496202891162
"78",0.930787447638781
"79",1.11259006965531
"80",0.803341602811324
"81",0.841749525436438
"82",0.874502270430134
"83",1.13559365983087
"84",0.901776210939315
"85",0.683109894793314
"86",0.442079762366082
"87",0.731899392903945
"88",0.919513377063208
"89",0.688648673871721
"90",0.617857467172758
"91",1.27327648405068
"92",0.909647435924444
"93",1.25047150007424
"94",1.36409748993037
"95",0.878470040830251
"96",0.757256082960865
"97",0.867151801938149
"98",1.23632394303259
"99",0.961071983144304
"100",0.415269482931511
