"","estimator","tail_p","quantile","diff"
"1","PM",0.05,0.0164,-0.0336
"2","PM",0.1,0.0472,-0.0528
"3","PM",0.25,0.1572,-0.0928
"4","PM",0.75,0.794000000000001,0.044
"5","PM",0.9,0.9368,0.0368
"6","PM",0.95,0.9712,0.0212
"7","CB",0.05,0.0532,0.0032
"8","CB",0.1,0.0976,-0.0024
"9","CB",0.25,0.2452,-0.0048
"10","CB",0.75,0.7244,-0.0256
"11","CB",0.9,0.8732,-0.0268
"12","CB",0.95,0.934,-0.016
"13","GR",0.05,0.0504,4e-04
"14","GR",0.1,0.1048,0.0048
"15","GR",0.25,0.2444,-0.0056
"16","GR",0.75,0.7188,-0.0312
"17","GR",0.9,0.872,-0.028
"18","GR",0.95,0.9324,-0.0176
"19","ML",0.05,0.1348,0.0848
"20","ML",0.1,0.1988,0.0988
"21","ML",0.25,0.3312,0.0812
"22","ML",0.75,0.6488,-0.1012
"23","ML",0.9,0.7772,-0.1228
"24","ML",0.95,0.852800000000001,-0.0972
