"","quantity","estimator","value"
"1","mean","PM",0.00313561740893492
"2","mean","CB",0.00313561740893494
"3","mean","GR",0.00315775335158711
"4","mean","ML",0.00963032717271672
"5","var","PM",0.135409869066441
"6","var","CB",0.926878169589664
"7","var","GR",0.878873570780682
"8","var","ML",16.3111152296569
"9","var","true",1.01611865497613
"10","SSEL","PM",1.00317249794512
"11","SSEL","CB",1.34695273714342
"12","SSEL","GR",1.32023426276949
"13","SSEL","ML",15.1438446929762
"14","WSSEL","PM",100.317249794512
"15","WSSEL","CB",134.695273714342
"16","WSSEL","GR",132.023426276949
"17","WSSEL","ML",1514.38446929762
"18","ISEL","PM",0.168135595324604
"19","ISEL","CB",0.0595005023228841
"20","ISEL","GR",0.0656536557499854
"21","ISEL","ML",0.381688596280433
"22","SELrank","PM",0.108799490246054
"23","SELrank","CB",0.108799490246054
"24","SELrank","GR",0.109083972159592
"25","SELrank","ML",0.115217155180865
