"","quantity","estimator","value"
"1","mean","PM",-0.0521618824657165
"2","mean","CB",-0.0521618824657165
"3","mean","GR",-0.0516886321753898
"4","mean","ML",-0.103828533036775
"5","var","PM",0.266957245098769
"6","var","CB",1.46924543932471
"7","var","GR",1.32234298895382
"8","var","ML",16.7950025764055
"9","var","true",1.0161884973231
"10","SSEL","PM",1.21197685185946
"11","SSEL","CB",1.86012120644669
"12","SSEL","GR",1.77714080041387
"13","SSEL","ML",15.8736626191827
"14","WSSEL","PM",30.2994212964866
"15","WSSEL","CB",46.5030301611671
"16","WSSEL","GR",44.4285200103467
"17","WSSEL","ML",396.841565479567
"18","ISEL","PM",0.231938122116783
"19","ISEL","CB",0.11731199994611
"20","ISEL","GR",0.111299618852854
"21","ISEL","ML",0.453372040036822
"22","SELrank","PM",0.111261538461538
"23","SELrank","CB",0.111261538461538
"24","SELrank","GR",0.110556213017751
"25","SELrank","ML",0.116044970414201
