"","quantity","estimator","value"
"1","mean","PM",0.015257489077691
"2","mean","CB",0.015257489077691
"3","mean","GR",0.0152792198677545
"4","mean","ML",0.0165256850330033
"5","var","PM",0.69906036049333
"6","var","CB",0.981976030818888
"7","var","GR",0.966487065852078
"8","var","ML",1.48655534725396
"9","var","true",0.992475622041492
"10","SSEL","PM",0.291944880251521
"11","SSEL","CB",0.311235076945666
"12","SSEL","GR",0.329833523488458
"13","SSEL","ML",0.496332356863141
"14","WSSEL","PM",14.5972440125761
"15","WSSEL","CB",15.5617538472833
"16","WSSEL","GR",16.4916761744229
"17","WSSEL","ML",24.8166178431571
"18","ISEL","PM",0.0170419883688293
"19","ISEL","CB",0.0115756949066367
"20","ISEL","GR",0.00974893410369415
"21","ISEL","ML",0.0172738452344636
"22","SELrank","PM",0.031440522875817
"23","SELrank","CB",0.031440522875817
"24","SELrank","GR",0.0312887351018839
"25","SELrank","ML",0.0343140330642061
