"","quantity","estimator","value"
"1","mean","PM",0.0167755145749171
"2","mean","CB",0.0167755145749171
"3","mean","GR",0.0167625544369388
"4","mean","ML",0.0171511915730297
"5","var","PM",0.860462936819714
"6","var","CB",0.979370485231487
"7","var","GR",0.966798940770261
"8","var","ML",1.13056530420119
"9","var","true",0.995152002159282
"10","SSEL","PM",0.124482375483846
"11","SSEL","CB",0.127324348229085
"12","SSEL","GR",0.132833049925797
"13","SSEL","ML",0.149699878252931
"14","WSSEL","PM",6.22411877419228
"15","WSSEL","CB",6.36621741145425
"16","WSSEL","GR",6.64165249628986
"17","WSSEL","ML",7.48499391264654
"18","ISEL","PM",0.00736392381411117
"19","ISEL","CB",0.00659522625223181
"20","ISEL","GR",0.0048647746495636
"21","ISEL","ML",0.00641782481152618
"22","SELrank","PM",0.0152241445597847
"23","SELrank","CB",0.0152241445597847
"24","SELrank","GR",0.0151338715878508
"25","SELrank","ML",0.0160665897731642
