"","quantity","estimator","value"
"1","mean","PM",-0.0396205248553061
"2","mean","CB",-0.0396205248553061
"3","mean","GR",-0.039541583417378
"4","mean","ML",-0.039639343749681
"5","var","PM",0.734027562367515
"6","var","CB",1.02325972224348
"7","var","GR",0.982162429846767
"8","var","ML",1.51050056329456
"9","var","true",0.998574579606437
"10","SSEL","PM",0.291307883549853
"11","SSEL","CB",0.312870869520113
"12","SSEL","GR",0.34455071477249
"13","SSEL","ML",0.499759918916422
"14","WSSEL","PM",7.28269708874633
"15","WSSEL","CB",7.82177173800282
"16","WSSEL","GR",8.61376786931225
"17","WSSEL","ML",12.4939979729106
"18","ISEL","PM",0.0279875812099077
"19","ISEL","CB",0.0225034751103232
"20","ISEL","GR",0.0213171228596269
"21","ISEL","ML",0.0310465438542107
"22","SELrank","PM",0.0348923076923077
"23","SELrank","CB",0.0348923076923077
"24","SELrank","GR",0.0345834319526627
"25","SELrank","ML",0.0371940828402367
