"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,4e-04
"[-5.76,-5.52)",0,0,0,8e-04
"[-5.52,-5.28)",0,0,0,2e-04
"[-5.28,-5.04)",0,0,0,4e-04
"[-5.04,-4.8)",0,0,0,2e-04
"[-4.8,-4.56)",0,0,0,0.0014
"[-4.56,-4.32)",0,0,0,0.002
"[-4.32,-4.08)",0,0,0,0.0018
"[-4.08,-3.84)",0,0,0,0.0018
"[-3.84,-3.6)",0,0,0,0.0026
"[-3.6,-3.36)",0,2e-04,0,0.0044
"[-3.36,-3.12)",0,0,0,0.0058
"[-3.12,-2.88)",0,0,2e-04,0.0088
"[-2.88,-2.64)",0,0.0014,0.0014,0.0096
"[-2.64,-2.4)",2e-04,0.0016,0.0036,0.0118
"[-2.4,-2.16)",2e-04,0.0064,0.0066,0.0154
"[-2.16,-1.92)",0.0012,0.0098,0.011,0.0212
"[-1.92,-1.68)",0.0026,0.0184,0.0158,0.0266
"[-1.68,-1.44)",0.011,0.0238,0.0254,0.038
"[-1.44,-1.2)",0.0184,0.036,0.037,0.0458
"[-1.2,-0.96)",0.0352,0.0544,0.0534,0.0566
"[-0.96,-0.72)",0.0638,0.0712,0.0702,0.0616
"[-0.72,-0.48)",0.1002,0.0892,0.0874,0.0666
"[-0.48,-0.24)",0.1384,0.1052,0.1006,0.073
"[-0.24,0)",0.1652,0.1166,0.108,0.0652
"[0,0.24)",0.1484,0.1038,0.103,0.0702
"[0.24,0.48)",0.1122,0.0848,0.092,0.06
"[0.48,0.72)",0.0806,0.0784,0.0762,0.0514
"[0.72,0.96)",0.046,0.0626,0.0606,0.0484
"[0.96,1.2)",0.03,0.04,0.045,0.0442
"[1.2,1.44)",0.018,0.0264,0.0332,0.0388
"[1.44,1.68)",0.0108,0.0196,0.023,0.0332
"[1.68,1.92)",0.0082,0.0146,0.0166,0.0278
"[1.92,2.16)",0.004,0.0108,0.011,0.0226
"[2.16,2.4)",0.0024,0.0084,0.008,0.0166
"[2.4,2.64)",0.002,0.0056,0.0054,0.0144
"[2.64,2.88)",2e-04,0.0042,0.0024,0.0106
"[2.88,3.12)",2e-04,0.0016,0.002,0.0082
"[3.12,3.36)",4e-04,0.0028,6e-04,0.0108
"[3.36,3.6)",2e-04,0.0012,4e-04,0.005
"[3.6,3.84)",0,2e-04,0,0.0044
"[3.84,4.08)",0,4e-04,0,0.0028
"[4.08,4.32)",0,0,0,0.0034
"[4.32,4.56)",0,4e-04,0,0.0012
"[4.56,4.8)",0,0,0,2e-04
"[4.8,5.04)",0,0,0,0.0012
"[5.04,5.28)",0,0,0,4e-04
"[5.28,5.52)",0,0,0,2e-04
"[5.52,5.76)",0,0,0,2e-04
"[5.76,6)",0,0,0,4e-04
