"","quantity","estimator","value"
"1","mean","PM",-0.0671052624603649
"2","mean","CB",-0.0671052624603649
"3","mean","GR",-0.0668380833007918
"4","mean","ML",-0.139379994739662
"5","var","PM",0.271807577438556
"6","var","CB",1.7870330291542
"7","var","GR",1.72836460814155
"8","var","ML",22.9814082308638
"9","var","true",1.0018673761525
"10","SSEL","PM",1.17739445999534
"11","SSEL","CB",2.0709963624109
"12","SSEL","GR",2.05005296213985
"13","SSEL","ML",22.1029889063688
"14","WSSEL","PM",58.8697229997671
"15","WSSEL","CB",103.549818120545
"16","WSSEL","GR",102.502648106993
"17","WSSEL","ML",1105.14944531844
"18","ISEL","PM",0.168643009232556
"19","ISEL","CB",0.0973178650008825
"20","ISEL","GR",0.0852855380400352
"21","ISEL","ML",0.418241221263493
"22","SELrank","PM",0.106577623990773
"23","SELrank","CB",0.106577623990773
"24","SELrank","GR",0.10639723183391
"25","SELrank","ML",0.119703652441369
