"","quantity","estimator","value"
"1","mean","PM",0.0325525783558074
"2","mean","CB",0.0325525783558073
"3","mean","GR",0.0323537033049296
"4","mean","ML",0.0302366206075854
"5","var","PM",0.527438666201293
"6","var","CB",1.0466158515157
"7","var","GR",1.02642009048885
"8","var","ML",1.99965631729062
"9","var","true",1.00457304781565
"10","SSEL","PM",0.512051092201372
"11","SSEL","CB",0.596578295949534
"12","SSEL","GR",0.613464883166926
"13","SSEL","ML",0.991564636779456
"14","WSSEL","PM",25.6025546100686
"15","WSSEL","CB",29.8289147974767
"16","WSSEL","GR",30.6732441583463
"17","WSSEL","ML",49.5782318389728
"18","ISEL","PM",0.0410144534040514
"19","ISEL","CB",0.0256527996109788
"20","ISEL","GR",0.0253013893489245
"21","ISEL","ML",0.0469244597431492
"22","SELrank","PM",0.0560302960399846
"23","SELrank","CB",0.0560302960399846
"24","SELrank","GR",0.0560075355632449
"25","SELrank","ML",0.055920799692426
