"","quantity","estimator","value"
"1","mean","PM",0.00058984504903298
"2","mean","CB",0.000589845049032977
"3","mean","GR",0.000833148139353301
"4","mean","ML",-0.00307541717321336
"5","var","PM",0.866833645806556
"6","var","CB",1.01898962349604
"7","var","GR",1.00565569418246
"8","var","ML",1.24122923826469
"9","var","true",1.01800317242315
"10","SSEL","PM",0.15774402714352
"11","SSEL","CB",0.163417532346075
"12","SSEL","GR",0.179437874998003
"13","SSEL","ML",0.223886924008292
"14","WSSEL","PM",7.88720135717598
"15","WSSEL","CB",8.17087661730374
"16","WSSEL","GR",8.97189374990015
"17","WSSEL","ML",11.1943462004146
"18","ISEL","PM",0.00816812220512898
"19","ISEL","CB",0.00716731906548546
"20","ISEL","GR",0.00717316221599828
"21","ISEL","ML",0.00902702227249325
"22","SELrank","PM",0.0207315647827759
"23","SELrank","CB",0.0207315647827759
"24","SELrank","GR",0.0201045751633987
"25","SELrank","ML",0.0225310265282584
