"","ISEL_PM","ISEL_CB","ISEL_GR","ISEL_ML"
"1",0.0277824219785013,0.00858600624532759,0.00903948985807466,0.0130279341070641
"2",0.0169585630421176,0.0111021382859078,0.00927767434613556,0.0178981910565636
"3",0.00811866377233007,0.0109084955016223,0.00876820954440596,0.0456348700916069
"4",0.0261324650348429,0.0175547177607189,0.00825215275344335,0.0386936532541727
"5",0.0212875009225869,0.0168889565460354,0.0170334609831245,0.036832065184774
"6",0.0303313859590391,0.0185887099773477,0.0153103247400059,0.0269950146757332
"7",0.0360710324206057,0.0219224679070671,0.0207999420361638,0.0436120181218527
"8",0.017487799423547,0.0099832911619893,0.006720880396103,0.0144970844110596
"9",0.0187412050907673,0.0123237744314196,0.0116008460170924,0.0194634453977528
"10",0.0456708289327769,0.0454071108851052,0.026170310658525,0.0379567849922843
"11",0.0238650810594743,0.0241977434706096,0.014697118782481,0.0377509496256989
"12",0.0163334687465233,0.011462189663754,0.0045278579353215,0.0205081149463013
"13",0.045116771621849,0.0263301562757572,0.0192416605027347,0.02054679163711
"14",0.0115824813783113,0.0132008032689643,0.0104915571692799,0.0363726683757714
"15",0.0484339590628378,0.0442875522891099,0.0366435741662308,0.0521786503733988
"16",0.0691761286880541,0.0546980085784214,0.0432725963704989,0.0327409212579763
"17",0.0524374645649258,0.0391529620572451,0.0205357190359804,0.0270465539820104
"18",0.0681802619424058,0.0485374101076035,0.0501232582994705,0.0547391301914963
"19",0.0309629233024351,0.036815214089254,0.0231883281430293,0.0426940336434202
"20",0.0518791634517431,0.0288135525478207,0.0244032870290573,0.0285208243128629
"21",0.0115923889181519,0.0119992012520694,0.00993631488736854,0.0189695879155944
"22",0.030700864425383,0.0293744405941296,0.0278196462604961,0.0375592204277147
"23",0.0370423335527269,0.0293535987298322,0.0179871251519207,0.022866971127689
"24",0.0190049187063894,0.014432100787997,0.00880501109633629,0.0193184533910234
"25",0.0104322937869639,0.0211794117407411,0.0139923329266767,0.0517434665712756
"26",0.0319203122261903,0.0270239229903611,0.0135632803364328,0.0338967036407069
"27",0.0184830030043786,0.0185661809283174,0.0125744389601037,0.0265072937863372
"28",0.0190962415773103,0.0226381094033851,0.0161528807646381,0.0513417485787685
"29",0.0199120032668859,0.0309576763603585,0.0366737582007813,0.064587547469882
"30",0.00864446749267096,0.00981468483880112,0.00650542364675007,0.0450636731034943
"31",0.0120611973345368,0.0228582518517416,0.0121034939567028,0.0585420235643049
"32",0.0535027288422524,0.0312473094519022,0.0315466424444474,0.0383988833234615
"33",0.0162463393972177,0.0160492826394928,0.00914929936704712,0.047644811582578
"34",0.00954026917421716,0.00451366414042912,0.00542759210465017,0.0132797265144045
"35",0.0395551759387539,0.0156442833806423,0.0201328592215339,0.0365905305074628
"36",0.0126476744474473,0.0218877764627522,0.0124294852253437,0.0422162777882518
"37",0.0350679144820295,0.0184247842957889,0.00975867438537691,0.0220354433487745
"38",0.0127713292874331,0.00767603014342022,0.00530051928145795,0.0315990013765442
"39",0.0606679228492698,0.0678243753078799,0.052872024078873,0.0731893365616296
"40",0.041903903876652,0.0280495851093717,0.0254244942073677,0.0343103060510812
"41",0.0571830609784938,0.0486796228732943,0.0359372970369091,0.0346976820038287
"42",0.0112582479778316,0.00948667860902725,0.0080723083578584,0.048255589372949
"43",0.0333268025382958,0.0368812296740856,0.031704809235931,0.0448768888818055
"44",0.0158143715812995,0.00942027944644019,0.00963737767764596,0.0350828915760411
"45",0.00632532806711766,0.00650791392019028,0.00477568339560092,0.0411704114898562
"46",0.0207663130804223,0.0190629243022712,0.00853557644548495,0.0158982991917266
"47",0.00807954518794765,0.0186341014442207,0.014511025377848,0.0386228712045919
"48",0.010534438376769,0.0135110160057692,0.00858779944532431,0.0284263214762971
"49",0.0757708776000702,0.040122597829212,0.0394723258049728,0.0345077786454946
"50",0.0150089253899389,0.0125073874988025,0.0171694144824908,0.0239088622507405
"51",0.0565030822907041,0.0482656242586258,0.0266216901971462,0.030344202383793
"52",0.0387486720305097,0.0140663010266215,0.0173420293908596,0.0306786322029502
"53",0.0224496872861549,0.0125459253169759,0.00857290940514179,0.0199413098554459
"54",0.0290563093973237,0.0232444334792876,0.0171837808834322,0.0187536698447637
"55",0.0752548060113555,0.0626025973136937,0.049201812681909,0.0741733593914575
"56",0.0211946040971972,0.0137955007944754,0.0110602783618824,0.0293416408165124
"57",0.0325736990108412,0.0180583882295191,0.0105621645862696,0.0149035848949928
"58",0.0203459899584039,0.0363188174699324,0.028561289922294,0.0467873190584077
"59",0.0353632873437547,0.0174420608666775,0.0156025434868547,0.0144557087683963
"60",0.0273772125640158,0.0255396057963124,0.0195748194340037,0.031018166719782
"61",0.0175191857342615,0.0130009402524883,0.0168748116787427,0.0296488781492079
"62",0.0513145193347089,0.0535694115459505,0.040980454834071,0.0336476163109938
"63",0.0216908187571123,0.0205209879667177,0.0118394581317646,0.0155129672080964
