"","quantity","estimator","value"
"1","mean","PM",0.00662181758607185
"2","mean","CB",0.00662181758607185
"3","mean","GR",0.00652925352798986
"4","mean","ML",0.0134174424939261
"5","var","PM",0.693368249078242
"6","var","CB",0.978408253829202
"7","var","GR",0.952365844579665
"8","var","ML",1.49104468789272
"9","var","true",0.95651215426564
"10","SSEL","PM",0.27900453028973
"11","SSEL","CB",0.302806024492986
"12","SSEL","GR",0.316629748321976
"13","SSEL","ML",0.509374436392763
"14","WSSEL","PM",13.9502265144865
"15","WSSEL","CB",15.1403012246493
"16","WSSEL","GR",15.8314874160988
"17","WSSEL","ML",25.4687218196381
"18","ISEL","PM",0.017024268761733
"19","ISEL","CB",0.0106287528585949
"20","ISEL","GR",0.00890214893687213
"21","ISEL","ML",0.016080310614149
"22","SELrank","PM",0.030157324106113
"23","SELrank","CB",0.030157324106113
"24","SELrank","GR",0.0299584775086505
"25","SELrank","ML",0.0332587466359093
