"","quantity","estimator","value"
"1","mean","PM",-0.0245158541286768
"2","mean","CB",-0.0245158541286769
"3","mean","GR",-0.0239184955892564
"4","mean","ML",-0.142021533350383
"5","var","PM",0.356725196442995
"6","var","CB",2.25353285824667
"7","var","GR",2.08765365986766
"8","var","ML",16.0146859686382
"9","var","true",0.992928338203593
"10","SSEL","PM",1.41132165648208
"11","SSEL","CB",2.60570980839603
"12","SSEL","GR",2.5180113717874
"13","SSEL","ML",15.0553333733761
"14","WSSEL","PM",35.2830414120519
"15","WSSEL","CB",65.1427452099008
"16","WSSEL","GR",62.9502842946851
"17","WSSEL","ML",376.383334334401
"18","ISEL","PM",0.24050533078112
"19","ISEL","CB",0.176721725272168
"20","ISEL","GR",0.151479081866266
"21","ISEL","ML",0.460811960698703
"22","SELrank","PM",0.106413017751479
"23","SELrank","CB",0.106413017751479
"24","SELrank","GR",0.105813017751479
"25","SELrank","ML",0.112804733727811
