"","quantity","estimator","value"
"1","mean","PM",0.00944716858588459
"2","mean","CB",0.0094471685858846
"3","mean","GR",0.00942100802093966
"4","mean","ML",0.00974326757601521
"5","var","PM",0.4704062628109
"6","var","CB",0.951024573644222
"7","var","GR",0.919233377771399
"8","var","ML",2.01062021964483
"9","var","true",1.03945273452586
"10","SSEL","PM",0.547971173864432
"11","SSEL","CB",0.586125680694678
"12","SSEL","GR",0.591067485725996
"13","SSEL","ML",0.963925496917339
"14","WSSEL","PM",27.3985586932216
"15","WSSEL","CB",29.3062840347339
"16","WSSEL","GR",29.5533742862998
"17","WSSEL","ML",48.1962748458669
"18","ISEL","PM",0.0515965672858849
"19","ISEL","CB",0.0214480143562336
"20","ISEL","GR",0.0204431189154074
"21","ISEL","ML",0.0322007195984587
"22","SELrank","PM",0.0492415224913495
"23","SELrank","CB",0.0492415224913495
"24","SELrank","GR",0.0492453671664744
"25","SELrank","ML",0.0491383314109958
