"","estimator","tail_p","quantile","diff"
"1","PM",0.05,0.0382,-0.0118
"2","PM",0.1,0.0636,-0.0364
"3","PM",0.25,0.1542,-0.0958
"4","PM",0.75,0.7754,0.0254
"5","PM",0.9,0.978,0.078
"6","PM",0.95,0.9878,0.0378
"7","CB",0.05,0.0927999999999999,0.0428
"8","CB",0.1,0.1326,0.0326
"9","CB",0.25,0.236,-0.014
"10","CB",0.75,0.7182,-0.0318
"11","CB",0.9,0.9506,0.0506
"12","CB",0.95,0.9662,0.0162
"13","GR",0.05,0.0974,0.0474
"14","GR",0.1,0.1376,0.0376
"15","GR",0.25,0.2366,-0.0134
"16","GR",0.75,0.7022,-0.0478
"17","GR",0.9,0.953399999999999,0.0534
"18","GR",0.95,0.9728,0.0228
"19","ML",0.05,0.209,0.159
"20","ML",0.1,0.2518,0.1518
"21","ML",0.25,0.3392,0.0892
"22","ML",0.75,0.6288,-0.1212
"23","ML",0.9,0.8738,-0.0262
"24","ML",0.95,0.9108,-0.0392
