"","quantity","estimator","value"
"1","mean","PM",-0.0412351715750648
"2","mean","CB",-0.0412351715750648
"3","mean","GR",-0.0411876546992258
"4","mean","ML",-0.0220449440139632
"5","var","PM",0.496438631901914
"6","var","CB",0.99497303427344
"7","var","GR",0.960052098101276
"8","var","ML",2.49068584226983
"9","var","true",1.01698346626376
"10","SSEL","PM",0.543377889937997
"11","SSEL","CB",0.616920441642303
"12","SSEL","GR",0.636053356020265
"13","SSEL","ML",1.48299150565329
"14","WSSEL","PM",27.1688944968998
"15","WSSEL","CB",30.8460220821151
"16","WSSEL","GR",31.8026678010133
"17","WSSEL","ML",74.1495752826645
"18","ISEL","PM",0.045303489207417
"19","ISEL","CB",0.0220921338390243
"20","ISEL","GR",0.0196689056192708
"21","ISEL","ML",0.0470162250614017
"22","SELrank","PM",0.0549522491349481
"23","SELrank","CB",0.0549522491349481
"24","SELrank","GR",0.0548579777008843
"25","SELrank","ML",0.0600409073433295
