"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,4e-04
"[-5.52,-5.28)",0,0,0,6e-04
"[-5.28,-5.04)",0,0,0,8e-04
"[-5.04,-4.8)",0,0,0,6e-04
"[-4.8,-4.56)",0,0,0,0.0012
"[-4.56,-4.32)",0,0,0,0.0014
"[-4.32,-4.08)",0,2e-04,0,0.0018
"[-4.08,-3.84)",0,0,0,0.0018
"[-3.84,-3.6)",0,2e-04,0,0.0046
"[-3.6,-3.36)",0,6e-04,2e-04,0.004
"[-3.36,-3.12)",0,8e-04,0.0012,0.0058
"[-3.12,-2.88)",2e-04,0.0012,0.0012,0.0052
"[-2.88,-2.64)",4e-04,0.0012,0.002,0.0082
"[-2.64,-2.4)",6e-04,0.0038,0.0062,0.0136
"[-2.4,-2.16)",0.0018,0.0074,0.0068,0.018
"[-2.16,-1.92)",0.0022,0.0108,0.0102,0.0248
"[-1.92,-1.68)",0.0048,0.0146,0.0164,0.0298
"[-1.68,-1.44)",0.0114,0.0258,0.0236,0.0406
"[-1.44,-1.2)",0.021,0.0316,0.036,0.0518
"[-1.2,-0.96)",0.034,0.0542,0.0506,0.0536
"[-0.96,-0.72)",0.064,0.0688,0.0688,0.0598
"[-0.72,-0.48)",0.1046,0.0982,0.0894,0.0646
"[-0.48,-0.24)",0.1426,0.1088,0.1092,0.0658
"[-0.24,0)",0.168,0.115,0.1152,0.0644
"[0,0.24)",0.1506,0.1124,0.1086,0.0688
"[0.24,0.48)",0.1084,0.0924,0.0912,0.0644
"[0.48,0.72)",0.0708,0.0732,0.0722,0.056
"[0.72,0.96)",0.0404,0.0484,0.0554,0.0472
"[0.96,1.2)",0.025,0.0404,0.0384,0.0418
"[1.2,1.44)",0.0148,0.0238,0.029,0.0384
"[1.44,1.68)",0.0114,0.0164,0.0202,0.0308
"[1.68,1.92)",0.008,0.0112,0.014,0.0278
"[1.92,2.16)",0.0058,0.0086,0.011,0.019
"[2.16,2.4)",0.0026,0.01,0.0062,0.0176
"[2.4,2.64)",0.0022,0.0058,0.006,0.0132
"[2.64,2.88)",0.0012,0.0034,0.0046,0.0096
"[2.88,3.12)",0.0014,0.0028,0.0012,0.0096
"[3.12,3.36)",6e-04,0.0012,0.0022,0.0054
"[3.36,3.6)",2e-04,0.0024,0.0016,0.0042
"[3.6,3.84)",4e-04,0.0012,2e-04,0.0062
"[3.84,4.08)",0,0.0014,2e-04,0.0034
"[4.08,4.32)",2e-04,4e-04,2e-04,0.0026
"[4.32,4.56)",0,2e-04,2e-04,0.0042
"[4.56,4.8)",0,4e-04,0,0.0014
"[4.8,5.04)",2e-04,0,0,0.0016
"[5.04,5.28)",0,4e-04,2e-04,8e-04
"[5.28,5.52)",0,0,0,8e-04
"[5.52,5.76)",0,0,0,4e-04
"[5.76,6)",0,0,0,4e-04
