"","SEL_PM","SEL_CB","SEL_GR","SEL_ML"
"1",0.0190177352246965,0.024219793554162,0.0310975022597141,0.0195168228646566
"2",0.0263274218103345,0.0327481829474528,0.042080696727145,0.0275517501735793
"3",0.0238136356048756,0.024541892955454,0.0262698381598732,0.0226871540580106
"4",0.0291427028162763,0.0337646535609323,0.0478667097529412,0.0299452271182095
"5",0.0320160657975252,0.0359359936005466,0.0487203327753632,0.0328015356729439
"6",0.0399727392709471,0.0494710806129325,0.0632156922917928,0.0442803580666819
"7",0.0474365894795703,0.0481451249063046,0.0626943817623167,0.047208999134298
"8",0.0495454337398225,0.0521626597478475,0.0595172813894171,0.0509792904109654
"9",0.0463786270640066,0.0537984561294224,0.0607845889328052,0.0524273371762714
"10",0.0777555121383967,0.0761810045801996,0.0974687959170424,0.0759899718733679
"11",0.0846215900978489,0.0820855597707508,0.0929692552023595,0.0819601716851603
"12",0.0746951933948093,0.0810721972466463,0.1046322895503,0.0846373557530136
"13",0.0717837643882806,0.0743798119602237,0.0854188610683138,0.0787622025380079
"14",0.0871282445194715,0.0912229643314082,0.111232051333834,0.100219837939007
"15",0.121849531291715,0.129993164629954,0.159871263486978,0.150511551715929
"16",0.118993423992233,0.131051517531019,0.15066932265173,0.159740958769607
"17",0.15008540889411,0.155879788370379,0.166273204128955,0.181912092342654
"18",0.152967481438139,0.156274503435671,0.15993157519386,0.178791510095062
"19",0.1698399808779,0.17682186516176,0.182517097030606,0.226393985898078
"20",0.21569637198502,0.206422738688179,0.216293319536115,0.222882804818508
"21",0.255106805848469,0.259365649458484,0.26229021264403,0.335411419448955
"22",0.228900738952913,0.243579010377874,0.239836657110039,0.354404499453218
"23",0.332414001528833,0.323152361135749,0.315577862462647,0.389547821465313
"24",0.299099998724221,0.292614317959659,0.304729776355375,0.361396486704052
"25",0.393253934193482,0.372970750873704,0.41842433062529,0.429651599131836
