"","quantity","estimator","value"
"1","mean","PM",-0.0787897512706664
"2","mean","CB",-0.0787897512706664
"3","mean","GR",-0.078551126614499
"4","mean","ML",-0.214690777354278
"5","var","PM",0.239462132139586
"6","var","CB",1.39221648894176
"7","var","GR",1.26032076097116
"8","var","ML",23.4057300554452
"9","var","true",0.988878136541613
"10","SSEL","PM",1.14151249360541
"11","SSEL","CB",1.69890673176054
"12","SSEL","GR",1.65132751486865
"13","SSEL","ML",22.6661441323621
"14","WSSEL","PM",28.5378123401353
"15","WSSEL","CB",42.4726682940135
"16","WSSEL","GR",41.2831878717163
"17","WSSEL","ML",566.653603309052
"18","ISEL","PM",0.226674695077701
"19","ISEL","CB",0.127212539620996
"20","ISEL","GR",0.119724982966518
"21","ISEL","ML",0.515392079930207
"22","SELrank","PM",0.0999349112426035
"23","SELrank","CB",0.0999349112426035
"24","SELrank","GR",0.100185798816568
"25","SELrank","ML",0.113833136094675
