"","quantity","estimator","value"
"1","mean","PM",0.031356899670718
"2","mean","CB",0.031356899670718
"3","mean","GR",0.0312146376778692
"4","mean","ML",0.0332653905679985
"5","var","PM",0.910496782553818
"6","var","CB",1.0349418256328
"7","var","GR",1.00922743621624
"8","var","ML",1.19630514539643
"9","var","true",1.03449878138378
"10","SSEL","PM",0.126072367742814
"11","SSEL","CB",0.129407288632638
"12","SSEL","GR",0.136336413858538
"13","SSEL","ML",0.156728054418462
"14","WSSEL","PM",3.15180919357034
"15","WSSEL","CB",3.23518221581595
"16","WSSEL","GR",3.40841034646345
"17","WSSEL","ML",3.91820136046154
"18","ISEL","PM",0.0116404866967811
"19","ISEL","CB",0.0107506447833854
"20","ISEL","GR",0.00824637655182973
"21","ISEL","ML",0.0118396980347892
"22","SELrank","PM",0.0133940828402367
"23","SELrank","CB",0.0133940828402367
"24","SELrank","GR",0.0132934911242604
"25","SELrank","ML",0.0142437869822485
