"","quantity","estimator","value"
"1","mean","PM",0.0194984789630008
"2","mean","CB",0.0194984789630008
"3","mean","GR",0.0196760171548247
"4","mean","ML",-0.00287853546704818
"5","var","PM",0.72755019549282
"6","var","CB",1.03603333698945
"7","var","GR",0.989679586765305
"8","var","ML",1.72985861485649
"9","var","true",1.01111513200986
"10","SSEL","PM",0.293236348655147
"11","SSEL","CB",0.318299083419484
"12","SSEL","GR",0.340089442756003
"13","SSEL","ML",0.729135254797914
"14","WSSEL","PM",7.33090871637867
"15","WSSEL","CB",7.95747708548709
"16","WSSEL","GR",8.50223606890007
"17","WSSEL","ML",18.2283813699478
"18","ISEL","PM",0.0276148058813747
"19","ISEL","CB",0.0219514604076558
"20","ISEL","GR",0.0166551932314053
"21","ISEL","ML",0.0347867901494763
"22","SELrank","PM",0.0371976331360947
"23","SELrank","CB",0.0371976331360947
"24","SELrank","GR",0.0371218934911243
"25","SELrank","ML",0.0428698224852071
