"","quantity","estimator","value"
"1","mean","PM",0.0198141318179631
"2","mean","CB",0.0198141318179631
"3","mean","GR",0.0197444490734211
"4","mean","ML",0.028017614253375
"5","var","PM",0.527164949280162
"6","var","CB",1.06116081087364
"7","var","GR",1.04079342241017
"8","var","ML",3.26048698061426
"9","var","true",0.970517005605155
"10","SSEL","PM",0.500111880801439
"11","SSEL","CB",0.602115825895054
"12","SSEL","GR",0.611947507415834
"13","SSEL","ML",2.19012928307708
"14","WSSEL","PM",25.0055940400719
"15","WSSEL","CB",30.1057912947527
"16","WSSEL","GR",30.5973753707917
"17","WSSEL","ML",109.506464153854
"18","ISEL","PM",0.032471002156968
"19","ISEL","CB",0.0168141057467296
"20","ISEL","GR",0.0129057009434974
"21","ISEL","ML",0.0622989813793591
"22","SELrank","PM",0.0517831603229527
"23","SELrank","CB",0.0517831603229527
"24","SELrank","GR",0.051603844675125
"25","SELrank","ML",0.0626766628219915
