"","quantity","estimator","value"
"1","mean","PM",0.00219048390900746
"2","mean","CB",0.00219048390900746
"3","mean","GR",0.00175610043457405
"4","mean","ML",0.00183177659403149
"5","var","PM",0.470211475655494
"6","var","CB",0.958968815926728
"7","var","GR",0.927107810715419
"8","var","ML",1.99995170159441
"9","var","true",0.967488442461178
"10","SSEL","PM",0.5204891316482
"11","SSEL","CB",0.589017168987722
"12","SSEL","GR",0.603809763490984
"13","SSEL","ML",1.00314589385375
"14","WSSEL","PM",26.02445658241
"15","WSSEL","CB",29.4508584493861
"16","WSSEL","GR",30.1904881745492
"17","WSSEL","ML",50.1572946926876
"18","ISEL","PM",0.0480915636815203
"19","ISEL","CB",0.0272371787764535
"20","ISEL","GR",0.028389696656777
"21","ISEL","ML",0.0498470648807629
"22","SELrank","PM",0.0571092656670511
"23","SELrank","CB",0.0571092656670511
"24","SELrank","GR",0.0571386389850058
"25","SELrank","ML",0.057040215301807
