"","estimator","tail_p","quantile","diff"
"1","PM",0.05,0.005,-0.045
"2","PM",0.1,0.0228,-0.0772
"3","PM",0.25,0.1216,-0.1284
"4","PM",0.75,0.9442,0.1942
"5","PM",0.9,0.9912,0.0912
"6","PM",0.95,0.9968,0.0468
"7","CB",0.05,0.06,0.01
"8","CB",0.1,0.102,0.002
"9","CB",0.25,0.2312,-0.0188
"10","CB",0.75,0.7946,0.0446
"11","CB",0.9,0.9218,0.0218
"12","CB",0.95,0.9532,0.0032
"13","GR",0.05,0.0542,0.0042
"14","GR",0.1,0.0881999999999999,-0.0118
"15","GR",0.25,0.2152,-0.0348
"16","GR",0.75,0.8166,0.0666
"17","GR",0.9,0.93,0.03
"18","GR",0.95,0.9564,0.0064
"19","ML",0.05,0.3138,0.2638
"20","ML",0.1,0.3534,0.2534
"21","ML",0.25,0.4168,0.1668
"22","ML",0.75,0.59,-0.16
"23","ML",0.9,0.6634,-0.2366
"24","ML",0.95,0.7016,-0.2484
