"","quantity","estimator","value"
"1","mean","PM",-0.0474678150904946
"2","mean","CB",-0.0474678150904946
"3","mean","GR",-0.0475393276606137
"4","mean","ML",0.00118699792007812
"5","var","PM",0.105828926661175
"6","var","CB",0.965334193211033
"7","var","GR",0.875650216403773
"8","var","ML",16.3749793687344
"9","var","true",1.00212243908316
"10","SSEL","PM",1.06063433218924
"11","SSEL","CB",1.43099558948845
"12","SSEL","GR",1.39048155152993
"13","SSEL","ML",15.2468849396079
"14","WSSEL","PM",53.0317166094619
"15","WSSEL","CB",71.5497794744224
"16","WSSEL","GR",69.5240775764967
"17","WSSEL","ML",762.344246980396
"18","ISEL","PM",0.19785254859529
"19","ISEL","CB",0.0746293175043176
"20","ISEL","GR",0.0766262653665029
"21","ISEL","ML",0.393186835880369
"22","SELrank","PM",0.10802399077278
"23","SELrank","CB",0.10802399077278
"24","SELrank","GR",0.108534256055363
"25","SELrank","ML",0.114230680507497
