"","quantity","estimator","value"
"1","mean","PM",-0.00249063212509724
"2","mean","CB",-0.00249063212509723
"3","mean","GR",-0.0025148630070091
"4","mean","ML",0.00418125940010225
"5","var","PM",0.274043948441543
"6","var","CB",2.02496534785293
"7","var","GR",1.96629851855794
"8","var","ML",16.1177190703872
"9","var","true",0.96516877496736
"10","SSEL","PM",1.17017724297907
"11","SSEL","CB",2.30655004691055
"12","SSEL","GR",2.27090968245225
"13","SSEL","ML",15.2269166570716
"14","WSSEL","PM",58.5088621489535
"15","WSSEL","CB",115.327502345528
"16","WSSEL","GR",113.545484122613
"17","WSSEL","ML",761.345832853578
"18","ISEL","PM",0.16140263297483
"19","ISEL","CB",0.103575234251349
"20","ISEL","GR",0.090040599181405
"21","ISEL","ML",0.395559417704038
"22","SELrank","PM",0.112383544790465
"23","SELrank","CB",0.112383544790465
"24","SELrank","GR",0.112255747789312
"25","SELrank","ML",0.120045213379469
