"","quantity","estimator","value"
"1","mean","PM",-0.00519925922232785
"2","mean","CB",-0.00519925922232785
"3","mean","GR",-0.00522538496801127
"4","mean","ML",-0.0050421934802355
"5","var","PM",0.894030240714027
"6","var","CB",0.985055454506855
"7","var","GR",0.967284564585294
"8","var","ML",1.08591161948904
"9","var","true",0.996551648025181
"10","SSEL","PM",0.0912309903700058
"11","SSEL","CB",0.0920271051181591
"12","SSEL","GR",0.0985742742957564
"13","SSEL","ML",0.0972456690547144
"14","WSSEL","PM",2.28077475925015
"15","WSSEL","CB",2.30067762795398
"16","WSSEL","GR",2.46435685739391
"17","WSSEL","ML",2.43114172636786
"18","ISEL","PM",0.010919349054771
"19","ISEL","CB",0.0101374614525862
"20","ISEL","GR",0.00776515367676834
"21","ISEL","ML",0.0103514459649745
"22","SELrank","PM",0.0102721893491124
"23","SELrank","CB",0.0102721893491124
"24","SELrank","GR",0.0102745562130178
"25","SELrank","ML",0.0102437869822485
