"","quantity","estimator","value"
"1","mean","PM",-0.070861757912268
"2","mean","CB",-0.070861757912268
"3","mean","GR",-0.0706042854230217
"4","mean","ML",-0.0707562163841163
"5","var","PM",0.452794392564649
"6","var","CB",0.887086762998294
"7","var","GR",0.832999341896965
"8","var","ML",1.9690458494287
"9","var","true",0.930050006975115
"10","SSEL","PM",0.53681629864486
"11","SSEL","CB",0.571241588067468
"12","SSEL","GR",0.588791335859863
"13","SSEL","ML",1.02741132013657
"14","WSSEL","PM",13.4204074661215
"15","WSSEL","CB",14.2810397016867
"16","WSSEL","GR",14.7197833964966
"17","WSSEL","ML",25.6852830034142
"18","ISEL","PM",0.0714266537893798
"19","ISEL","CB",0.0389141129171515
"20","ISEL","GR",0.0371770344291412
"21","ISEL","ML",0.0608533907067705
"22","SELrank","PM",0.0615834319526627
"23","SELrank","CB",0.0615834319526627
"24","SELrank","GR",0.0615727810650888
"25","SELrank","ML",0.0615325443786982
