"","quantity","estimator","value"
"1","mean","PM",-0.0128858018583259
"2","mean","CB",-0.0128858018583259
"3","mean","GR",-0.0131821900432627
"4","mean","ML",-0.0128638598132187
"5","var","PM",0.740266412600075
"6","var","CB",0.985001727309571
"7","var","GR",0.967141516444223
"8","var","ML",1.31915497808293
"9","var","true",0.98452119252013
"10","SSEL","PM",0.241883751762607
"11","SSEL","CB",0.255073245682473
"12","SSEL","GR",0.27037751718873
"13","SSEL","ML",0.317144225612172
"14","WSSEL","PM",12.0941875881304
"15","WSSEL","CB",12.7536622841237
"16","WSSEL","GR",13.5188758594365
"17","WSSEL","ML",15.8572112806086
"18","ISEL","PM",0.0170201539503999
"19","ISEL","CB",0.0116174452546359
"20","ISEL","GR",0.0106360415556423
"21","ISEL","ML",0.014016299628536
"22","SELrank","PM",0.0267046520569012
"23","SELrank","CB",0.0267046520569012
"24","SELrank","GR",0.0266706651287966
"25","SELrank","ML",0.0266574394463668
