"","quantity","estimator","value"
"1","mean","PM",0.0265928235746141
"2","mean","CB",0.0265928235746141
"3","mean","GR",0.0269581135479413
"4","mean","ML",0.0138649865530226
"5","var","PM",0.760836247999475
"6","var","CB",1.09117364503604
"7","var","GR",1.07413066479148
"8","var","ML",1.76908858117785
"9","var","true",1.03089878519531
"10","SSEL","PM",0.312422942839316
"11","SSEL","CB",0.34745491369463
"12","SSEL","GR",0.366552056996961
"13","SSEL","ML",0.719516227169269
"14","WSSEL","PM",15.6211471419658
"15","WSSEL","CB",17.3727456847315
"16","WSSEL","GR",18.327602849848
"17","WSSEL","ML",35.9758113584635
"18","ISEL","PM",0.0159268442861001
"19","ISEL","CB",0.0112061276557991
"20","ISEL","GR",0.00935086112758611
"21","ISEL","ML",0.0214503283391402
"22","SELrank","PM",0.0320632064590542
"23","SELrank","CB",0.0320632064590542
"24","SELrank","GR",0.0316859669357939
"25","SELrank","ML",0.0380413687043445
