"","quantity","estimator","value"
"1","mean","PM",-0.0348646717585088
"2","mean","CB",-0.0348646717585088
"3","mean","GR",-0.0345022871658324
"4","mean","ML",-0.0211834858554373
"5","var","PM",0.663196934754326
"6","var","CB",0.98141247193683
"7","var","GR",0.937010761348051
"8","var","ML",1.65944704761237
"9","var","true",0.957177248364292
"10","SSEL","PM",0.338659340552423
"11","SSEL","CB",0.37071908665051
"12","SSEL","GR",0.396100083907386
"13","SSEL","ML",0.757149964030966
"14","WSSEL","PM",8.46648351381057
"15","WSSEL","CB",9.26797716626275
"16","WSSEL","GR",9.90250209768464
"17","WSSEL","ML",18.9287491007742
"18","ISEL","PM",0.0303565198222037
"19","ISEL","CB",0.0243229750460462
"20","ISEL","GR",0.0214921859723327
"21","ISEL","ML",0.0365497315897853
"22","SELrank","PM",0.0415905325443787
"23","SELrank","CB",0.0415905325443787
"24","SELrank","GR",0.0411952662721893
"25","SELrank","ML",0.0473076923076923
