"","theta_pm","theta_cb","theta_gr","theta_ml"
"[-6,-5.76)",0,0,0,0
"[-5.76,-5.52)",0,0,0,0
"[-5.52,-5.28)",0,0,0,0
"[-5.28,-5.04)",0,0,0,0
"[-5.04,-4.8)",0,0,0,4e-04
"[-4.8,-4.56)",0,0,0,4e-04
"[-4.56,-4.32)",0,0,0,0
"[-4.32,-4.08)",0,0,0,8e-04
"[-4.08,-3.84)",0,0,0,4e-04
"[-3.84,-3.6)",0,0,0,8e-04
"[-3.6,-3.36)",0,0,0,0.0016
"[-3.36,-3.12)",0,0,0,0.0028
"[-3.12,-2.88)",0,0,0,0.0048
"[-2.88,-2.64)",0,4e-04,0,0.0028
"[-2.64,-2.4)",0,4e-04,0.0012,0.0056
"[-2.4,-2.16)",4e-04,0.002,0.002,0.0092
"[-2.16,-1.92)",0.0012,0.006,0.0092,0.012
"[-1.92,-1.68)",0.0052,0.014,0.0156,0.0192
"[-1.68,-1.44)",0.0124,0.0188,0.024,0.0348
"[-1.44,-1.2)",0.022,0.0432,0.0408,0.0528
"[-1.2,-0.96)",0.0512,0.0544,0.0556,0.0688
"[-0.96,-0.72)",0.0832,0.094,0.0848,0.0804
"[-0.72,-0.48)",0.1328,0.1216,0.1084,0.0964
"[-0.48,-0.24)",0.1432,0.1204,0.1184,0.0948
"[-0.24,0)",0.1568,0.1264,0.1188,0.0912
"[0,0.24)",0.112,0.0932,0.094,0.068
"[0.24,0.48)",0.0784,0.0756,0.0756,0.06
"[0.48,0.72)",0.0412,0.0496,0.0568,0.0392
"[0.72,0.96)",0.0348,0.0288,0.0432,0.0408
"[0.96,1.2)",0.0336,0.0312,0.034,0.0364
"[1.2,1.44)",0.022,0.0252,0.0272,0.036
"[1.44,1.68)",0.0188,0.0184,0.024,0.0268
"[1.68,1.92)",0.0172,0.0172,0.0216,0.0272
"[1.92,2.16)",0.0136,0.0196,0.0148,0.0248
"[2.16,2.4)",0.0084,0.0096,0.0132,0.0188
"[2.4,2.64)",0.004,0.0132,0.0052,0.0112
"[2.64,2.88)",0.0048,0.006,0.0068,0.0088
"[2.88,3.12)",8e-04,0.0032,0.002,0.0056
"[3.12,3.36)",8e-04,0.0044,0.0012,0.0056
"[3.36,3.6)",8e-04,0.0012,8e-04,0.0028
"[3.6,3.84)",4e-04,8e-04,4e-04,0.0024
"[3.84,4.08)",0,8e-04,4e-04,0.0012
"[4.08,4.32)",0,4e-04,0,8e-04
"[4.32,4.56)",0,0,0,0.0012
"[4.56,4.8)",0,0,0,0
"[4.8,5.04)",0,0,0,8e-04
"[5.04,5.28)",0,0,0,0.0012
"[5.28,5.52)",0,0,0,0
"[5.52,5.76)",0,0,0,0
"[5.76,6)",0,0,0,4e-04
