"","quantity","estimator","value"
"1","mean","PM",0.0281108751719322
"2","mean","CB",0.0281108751719322
"3","mean","GR",0.0278171284450958
"4","mean","ML",0.0707512842681815
"5","var","PM",0.481739601436873
"6","var","CB",1.00901972966076
"7","var","GR",0.936383968847909
"8","var","ML",3.44158275454019
"9","var","true",0.949403408545493
"10","SSEL","PM",0.538331280068004
"11","SSEL","CB",0.628650348373772
"12","SSEL","GR",0.626621341182166
"13","SSEL","ML",2.47186239803807
"14","WSSEL","PM",13.4582820017001
"15","WSSEL","CB",15.7162587093443
"16","WSSEL","GR",15.6655335295541
"17","WSSEL","ML",61.7965599509518
"18","ISEL","PM",0.0617392297929377
"19","ISEL","CB",0.0377108265873757
"20","ISEL","GR",0.0306583830251994
"21","ISEL","ML",0.0819489065904987
"22","SELrank","PM",0.0553562130177515
"23","SELrank","CB",0.0553562130177515
"24","SELrank","GR",0.054898224852071
"25","SELrank","ML",0.0676260355029586
