"","WSEL_PM","WSEL_CB","WSEL_GR","WSEL_ML"
"1",0.934185818070669,1.18979839870108,1.18753236835764,7.66172114508393
"2",1.11150728339226,1.26785690704388,1.279555780819,9.96143528390814
"3",0.984373954615449,1.25522386975767,1.35951934064539,10.2417830248731
"4",1.19503417509275,1.49543040189123,1.54845841967337,11.675126476217
"5",1.29718502480328,1.57401860029164,1.52047488271255,9.08276157065305
"6",1.16996749111745,1.55454985116135,1.6716131817592,13.8630761996869
"7",1.21908961953031,1.30458847415479,1.40867692489456,8.57400263214116
"8",0.899462785550129,1.14982741546588,1.22056681513646,9.89046977795577
"9",1.46461169518234,1.67010987132562,1.67502213452589,8.82895087686057
"10",0.888489192726651,1.31313018870563,1.28914110543795,9.00770264576587
"11",1.07311708900182,1.53134931614521,1.65828505029749,10.9427841502085
"12",1.01576040505308,1.40596683244894,1.36853594276572,11.705291163506
"13",1.30778732286814,1.43840916122477,1.4270212127247,7.83742103412552
"14",1.02642593996683,1.20421795122865,1.13109904844114,8.21619942811468
"15",1.12550076232958,1.36448869834961,1.37033518233402,10.1130000197663
"16",1.0426916751322,1.20871006324064,1.23714659905118,9.48399962638416
"17",0.908105814798554,1.17826561781684,1.1324894696914,9.75318155828562
"18",1.37952710220111,1.56681643968204,1.48063619522995,9.91230837825412
"19",1.15574341418907,1.55038598236665,1.47120491521202,9.25607402837796
"20",1.26555148017525,1.29284140867739,1.33727216070834,9.19538420408623
"21",1.12471147089883,1.43407563584504,1.49729032003277,10.8706656889037
"22",1.17201359241207,1.4724517791492,1.59818860411466,11.2053583881001
"23",1.14677674515671,1.61104434807212,1.79330683526198,11.8872717183577
"24",1.09177084638446,1.5352705225521,1.69687907918684,10.5795296047238
"25",1.01582151006308,1.36812010639864,1.40228235331235,10.6887413682711
"26",1.07671093807127,1.05915535062467,1.06889277138953,9.03070694190314
"27",1.1006752927728,1.35973767671924,1.34990143956169,7.95990252095814
"28",0.903108801746243,1.14522516302355,1.15699623674155,7.93619844652879
"29",1.17154860423779,1.36995193954917,1.41181713664598,9.47857105350604
"30",0.828283152037754,0.99188153073009,0.965185153736752,8.47054596392524
"31",1.14044119456227,1.38528277495164,1.29062270580181,9.13335552208755
"32",0.970884254570699,1.11282525662155,1.01232549220163,7.81882056336397
"33",1.19790607115999,1.43374055069839,1.37370594245323,8.38810389528976
"34",0.885675467539655,1.20823142365858,1.18877838972008,10.0318935660121
"35",1.07210228410051,0.997557722781433,0.991455488153155,7.27602872533964
"36",1.14871696528453,1.3516175762441,1.28339740898363,8.53335161156858
"37",1.18528617760529,1.28731217622718,1.27100500173931,7.96140861341525
"38",0.882183354267917,1.18637757237186,1.29195352533962,12.3323944578234
"39",0.855123977627152,0.984919448421067,0.942927342619012,7.83318613882627
"40",1.11364066639299,0.916962065835066,0.914280233753965,8.11187932324834
"41",0.975470356052123,1.39974491623606,1.42989200491775,11.2553190654226
"42",0.859640820602364,1.40351399936809,1.32140326822774,10.6091347149978
"43",0.96162630843787,1.48469173513411,1.43684656025955,10.2746209578127
"44",1.0259709829266,1.25267795449508,1.24713470972156,10.0998188099193
"45",1.52106129118028,1.63337796845752,1.59603224754539,9.55698420695194
"46",1.01923844440118,1.19043736958607,1.10632802175892,10.0913369910906
"47",1.210550320339,1.46095812893542,1.60783923703615,11.3518149060294
"48",1.13708788082426,1.55349314120402,1.49850781343265,10.2469355751835
"49",0.815841382421958,0.954714517298712,0.852879028291907,8.06800512570515
"50",0.919578924101688,1.17363013148901,1.18143951158261,10.6956733239133
"51",1.0353492348257,1.27536141634588,1.28109051047534,10.1230211178763
"52",1.11388141308589,1.30371236040046,1.29943184179758,9.48058362627046
"53",1.17337288739487,1.30367760277638,1.33713099901778,9.27617076805201
"54",1.01581209534345,1.37377213185856,1.38509851200387,8.64632135726437
"55",1.27897362468077,1.44213529168253,1.5455808580102,10.4577844086089
"56",0.98399861912363,1.31988058878423,1.29234695203893,11.9265328129907
"57",1.12977725030863,1.27791770058084,1.28500124147982,10.3153433464973
"58",1.21832462302377,1.27307956349215,1.22267191995722,6.81831128701956
"59",1.21832544666211,1.22767866979753,1.1948847029748,9.58455178347681
"60",0.798587046828676,1.07626464175702,1.1118155431592,9.82680767375155
"61",0.953653205802381,1.17069067814943,1.12852051850299,7.50770635562527
"62",0.736389158242646,0.969098001752677,1.03339667893065,11.0573507651047
"63",0.894128124974451,0.952653688914861,1.08082628986121,7.13741251739348
"64",1.24176297577006,1.27539583171038,1.22051303734182,6.37962250625346
"65",1.03457444655878,1.25311594119654,1.17295723962574,9.60258744137905
"66",0.736182189656539,0.937993221771858,0.91577342654298,12.0346781493244
"67",1.13450097940382,1.12285101727766,1.20305446590782,8.13283122112414
"68",0.918933357078473,1.09525673132239,1.12376522938137,8.99186476457808
"69",1.08937776990808,1.60614732753681,1.52376792761769,11.7389216638119
"70",1.18100545904293,1.723346338009,1.8907092781802,12.7219025950666
"71",0.923308920711051,1.08931212868021,1.11110060190862,8.84453070910729
"72",1.20502136061965,1.67667700373911,1.68085990182942,12.1432544681781
"73",1.08889014446017,1.27967278032575,1.30039428123198,10.0673503636499
"74",1.24267000864365,1.60079373651958,1.60253738800056,11.1399473380908
"75",0.891310941129345,1.19273347741522,1.1178435269858,9.92662569279477
"76",1.29561215630067,1.51009642322831,1.50820855891784,10.2446339447577
"77",1.39042018108438,1.91821447649815,2.02290252140886,11.1111540671458
"78",1.05220168148667,1.36214392963217,1.38918718186524,8.84138569982819
"79",1.07051371150566,1.64883374055585,1.5819822951506,11.5254301870949
"80",1.16989027083885,1.54778833787445,1.47096384638982,10.6494275829029
"81",0.964841890713532,0.997963045434771,1.08111041026921,9.87471184455409
"82",1.03432226764831,1.17048423541895,1.13130216059819,9.35535763832356
"83",0.904093662085492,1.01630886200069,0.961715642930599,9.69682447976654
"84",0.768119659463762,0.886990917749417,1.02499686572246,9.37067497318626
"85",1.23065238389735,1.42387642891534,1.39686075851032,10.7827287718137
"86",1.00354432976303,1.56564556776736,1.48847963341855,12.0706366178761
"87",1.22836193639304,1.46037580148247,1.54600155494163,12.2033996217728
"88",0.875736645241815,1.21419019332722,1.25469749478603,10.532054804895
"89",1.28059785718188,1.64712828967458,1.58732497718678,9.4642766840447
"90",0.963169240869147,1.28352927661612,1.24831188809855,9.87209169125147
"91",0.993993740020143,1.12167269980509,1.0425154039374,9.6425174967545
"92",1.02905825471881,1.55408492737657,1.66530958835694,12.9797386324582
"93",0.975918047456911,1.30098816229744,1.25242058103737,9.14121243694029
"94",0.968380859660912,1.29744006257388,1.23935162543863,10.5586501081553
