"","quantity","estimator","value"
"1","mean","PM",0.0649081522986459
"2","mean","CB",0.0649081522986459
"3","mean","GR",0.0648936107987799
"4","mean","ML",0.0648627637075276
"5","var","PM",0.0493729591981683
"6","var","CB",0.661853880962712
"7","var","GR",0.637163090514473
"8","var","ML",10.7558342827429
"9","var","true",1.0159415008338
"10","SSEL","PM",1.06798105569284
"11","SSEL","CB",1.31171180954582
"12","SSEL","GR",1.3159384698952
"13","SSEL","ML",9.78314076171924
"14","WSSEL","PM",106.798105569284
"15","WSSEL","CB",131.171180954582
"16","WSSEL","GR",131.59384698952
"17","WSSEL","ML",978.314076171924
"18","ISEL","PM",0.231266426661998
"19","ISEL","CB",0.0881825742853362
"20","ISEL","GR",0.0985249065224732
"21","ISEL","ML",0.361031676319975
"22","SELrank","PM",0.118574080972454
"23","SELrank","CB",0.118574080972454
"24","SELrank","GR",0.119136065091658
"25","SELrank","ML",0.118016567003235
