"","quantity","estimator","value"
"1","mean","PM",0.00454048299287217
"2","mean","CB",0.00454048299287217
"3","mean","GR",0.0045515399515051
"4","mean","ML",0.00458857719413805
"5","var","PM",0.899866040992611
"6","var","CB",0.990249565819366
"7","var","GR",0.980675186678544
"8","var","ML",1.08984304461776
"9","var","true",0.993185260984017
"10","SSEL","PM",0.0939899254239231
"11","SSEL","CB",0.0958726122307652
"12","SSEL","GR",0.0975253649875532
"13","SSEL","ML",0.100661856164011
"14","WSSEL","PM",4.69949627119615
"15","WSSEL","CB",4.79363061153826
"16","WSSEL","GR",4.87626824937766
"17","WSSEL","ML",5.03309280820055
"18","ISEL","PM",0.00675070173289551
"19","ISEL","CB",0.00636919136376891
"20","ISEL","GR",0.00416551905059997
"21","ISEL","ML",0.00522190667334025
"22","SELrank","PM",0.0100373702422145
"23","SELrank","CB",0.0100373702422145
"24","SELrank","GR",0.0100404459823145
"25","SELrank","ML",0.0099921568627451
