"","quantity","estimator","value"
"1","mean","PM",0.0140739987194009
"2","mean","CB",0.0140739987194009
"3","mean","GR",0.01406036212368
"4","mean","ML",0.0145627093513289
"5","var","PM",0.858163402529064
"6","var","CB",1.01029596516302
"7","var","GR",0.986746003325033
"8","var","ML",1.19440728894555
"9","var","true",1.02497419276327
"10","SSEL","PM",0.168084591443743
"11","SSEL","CB",0.173254051335586
"12","SSEL","GR",0.188575463665371
"13","SSEL","ML",0.228778600083219
"14","WSSEL","PM",4.20211478609358
"15","WSSEL","CB",4.33135128338964
"16","WSSEL","GR",4.71438659163427
"17","WSSEL","ML",5.71946500208048
"18","ISEL","PM",0.0129778274217226
"19","ISEL","CB",0.0117453008047365
"20","ISEL","GR",0.00925910420424232
"21","ISEL","ML",0.0134465362290199
"22","SELrank","PM",0.0208390532544379
"23","SELrank","CB",0.0208390532544379
"24","SELrank","GR",0.020589349112426
"25","SELrank","ML",0.0234650887573964
