"","quantity","estimator","value"
"1","mean","PM",0.0326432726401236
"2","mean","CB",0.0326432726401236
"3","mean","GR",0.0325977667684112
"4","mean","ML",0.0338573098971712
"5","var","PM",0.109568810849297
"6","var","CB",1.03391795446846
"7","var","GR",0.964987616580758
"8","var","ML",10.9436542714402
"9","var","true",0.989240564528268
"10","SSEL","PM",1.14040484591464
"11","SSEL","CB",1.59246188791938
"12","SSEL","GR",1.5659709575715
"13","SSEL","ML",9.87418179855647
"14","WSSEL","PM",57.0202422957321
"15","WSSEL","CB",79.6230943959689
"16","WSSEL","GR",78.2985478785749
"17","WSSEL","ML",493.709089927824
"18","ISEL","PM",0.227982382957598
"19","ISEL","CB",0.0879489098026448
"20","ISEL","GR",0.0920116455723806
"21","ISEL","ML",0.378888397954831
"22","SELrank","PM",0.11283168012303
"23","SELrank","CB",0.11283168012303
"24","SELrank","GR",0.112929027297193
"25","SELrank","ML",0.112503037293349
