"","quantity","estimator","value"
"1","mean","PM",0.0191246263658198
"2","mean","CB",0.0191246263658198
"3","mean","GR",0.0191076655015584
"4","mean","ML",0.0207321441902786
"5","var","PM",0.61479158954976
"6","var","CB",0.881483655699443
"7","var","GR",0.843497943564512
"8","var","ML",1.3512339355275
"9","var","true",0.920374121384084
"10","SSEL","PM",0.292577594349445
"11","SSEL","CB",0.303093651337223
"12","SSEL","GR",0.323241158457753
"13","SSEL","ML",0.475501093309303
"14","WSSEL","PM",7.31443985873613
"15","WSSEL","CB",7.57734128343058
"16","WSSEL","GR",8.08102896144382
"17","WSSEL","ML",11.8875273327326
"18","ISEL","PM",0.0304533865976937
"19","ISEL","CB",0.0232191470026211
"20","ISEL","GR",0.0187017412097375
"21","ISEL","ML",0.0297502775606332
"22","SELrank","PM",0.0346082840236686
"23","SELrank","CB",0.0346082840236686
"24","SELrank","GR",0.0344130177514793
"25","SELrank","ML",0.037691124260355
