"","quantity","estimator","value"
"1","mean","PM",-0.0108363173459813
"2","mean","CB",-0.0108363173459813
"3","mean","GR",-0.0108545585639682
"4","mean","ML",-0.00788484659619753
"5","var","PM",0.451198677211831
"6","var","CB",0.949533948981403
"7","var","GR",0.930891967507714
"8","var","ML",1.88273075430933
"9","var","true",1.0056857404226
"10","SSEL","PM",0.547508568165533
"11","SSEL","CB",0.607854208465424
"12","SSEL","GR",0.606799530519851
"13","SSEL","ML",0.955650331909311
"14","WSSEL","PM",27.3754284082766
"15","WSSEL","CB",30.3927104232712
"16","WSSEL","GR",30.3399765259925
"17","WSSEL","ML",47.7825165954655
"18","ISEL","PM",0.0465167706193562
"19","ISEL","CB",0.0224215768133061
"20","ISEL","GR",0.0181789175215519
"21","ISEL","ML",0.0319264483322826
"22","SELrank","PM",0.0517184159938485
"23","SELrank","CB",0.0517184159938485
"24","SELrank","GR",0.0517474817377932
"25","SELrank","ML",0.0515835447904652
