"","quantity","estimator","value"
"1","mean","PM",-0.0220712276811428
"2","mean","CB",-0.0220712276811428
"3","mean","GR",-0.0221149674805305
"4","mean","ML",-0.0220211492042082
"5","var","PM",0.854363915012385
"6","var","CB",0.975346285910864
"7","var","GR",0.963708815557683
"8","var","ML",1.12911454366316
"9","var","true",0.983946958862952
"10","SSEL","PM",0.124354800082028
"11","SSEL","CB",0.127399406193147
"12","SSEL","GR",0.13503513985923
"13","SSEL","ML",0.151602362723888
"14","WSSEL","PM",6.21774000410139
"15","WSSEL","CB",6.36997030965734
"16","WSSEL","GR",6.75175699296148
"17","WSSEL","ML",7.58011813619442
"18","ISEL","PM",0.00656666606312325
"19","ISEL","CB",0.00579769017859844
"20","ISEL","GR",0.00443788253995691
"21","ISEL","ML",0.00652973303634721
"22","SELrank","PM",0.0123341791618608
"23","SELrank","CB",0.0123341791618608
"24","SELrank","GR",0.0123520184544406
"25","SELrank","ML",0.012958246828143
